date,P_Kweek_0_Kday_59_ETE_70_ORD_72_EXT_86_E2Ekor_86_EXTkor_70_DIFF_23
Thu Feb 19 09:00:00 UTC 2026,0.9578516974165139
Thu Feb 19 10:00:00 UTC 2026,0.9578516194503699
Thu Feb 19 11:00:00 UTC 2026,0.9578517990843656
Thu Feb 19 12:00:00 UTC 2026,0.9578520030437983
Thu Feb 19 13:00:00 UTC 2026,0.9578518882776343
Thu Feb 19 14:00:00 UTC 2026,0.9578520217556729
Thu Feb 19 15:00:00 UTC 2026,0.9578517654029914
Thu Feb 19 16:00:00 UTC 2026,0.9578515882639123
Thu Feb 19 17:00:00 UTC 2026,0.9578516294300363
Thu Feb 19 18:00:00 UTC 2026,0.9578517179995758
Thu Feb 19 19:00:00 UTC 2026,0.9578514360739993
Thu Feb 19 20:00:00 UTC 2026,0.957851484724873
Thu Feb 19 21:00:00 UTC 2026,0.9578512071654005
Thu Feb 19 22:00:00 UTC 2026,0.9578511865823385
Thu Feb 19 23:00:00 UTC 2026,0.9578515558299964
Fri Feb 20 00:00:00 UTC 2026,0.9578516737148061
Fri Feb 20 01:00:00 UTC 2026,0.9578515932537455
Fri Feb 20 02:00:00 UTC 2026,0.9578517298504298
Fri Feb 20 03:00:00 UTC 2026,0.9578518627047391
Fri Feb 20 04:00:00 UTC 2026,0.9578516500130984
Fri Feb 20 05:00:00 UTC 2026,0.9578517491860334
Fri Feb 20 06:00:00 UTC 2026,0.9578516762097227
Fri Feb 20 07:00:00 UTC 2026,0.9578518583386351
Fri Feb 20 08:00:00 UTC 2026,0.9578518627047391
Fri Feb 20 09:00:00 UTC 2026,0.9578519868268403
Fri Feb 20 10:00:00 UTC 2026,0.9578518508538852
Fri Feb 20 11:00:00 UTC 2026,0.9578519737285281
Fri Feb 20 12:00:00 UTC 2026,0.9578518627047391
Fri Feb 20 13:00:00 UTC 2026,0.9578515495927049
Fri Feb 20 14:00:00 UTC 2026,0.9578519824607362
Fri Feb 20 15:00:00 UTC 2026,0.9578518396267605
Fri Feb 20 16:00:00 UTC 2026,0.9578518433691354
Fri Feb 20 17:00:00 UTC 2026,0.9578518514776143
Fri Feb 20 18:00:00 UTC 2026,0.9578516787046393
Fri Feb 20 19:00:00 UTC 2026,0.9578516886843057
Fri Feb 20 20:00:00 UTC 2026,0.9578517148809301
Fri Feb 20 21:00:00 UTC 2026,0.9578517148809301
Fri Feb 20 22:00:00 UTC 2026,0.9578517148809301
Fri Feb 20 23:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 00:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 01:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 02:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 03:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 04:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 05:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 06:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 07:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 08:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 09:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 10:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 11:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 12:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 13:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 14:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 15:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 16:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 17:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 18:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 19:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 20:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 21:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 22:00:00 UTC 2026,0.9578517148809301
Sat Feb 21 23:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 00:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 01:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 02:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 03:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 04:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 05:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 06:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 07:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 08:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 09:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 10:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 11:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 12:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 13:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 14:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 15:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 16:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 17:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 18:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 19:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 20:00:00 UTC 2026,0.9578517148809301
Sun Feb 22 21:00:00 UTC 2026,0.9578514853486022
Sun Feb 22 22:00:00 UTC 2026,0.957851459775707
Sun Feb 22 23:00:00 UTC 2026,0.9578519986776942
Mon Feb 23 00:00:00 UTC 2026,0.9578516737148061
Mon Feb 23 01:00:00 UTC 2026,0.9578517928470741
Mon Feb 23 02:00:00 UTC 2026,0.9578519681149658
Mon Feb 23 03:00:00 UTC 2026,0.9578515134164141
Mon Feb 23 04:00:00 UTC 2026,0.9578519450369871
Mon Feb 23 05:00:00 UTC 2026,0.9578517990843656
Mon Feb 23 06:00:00 UTC 2026,0.9578519749759864
Mon Feb 23 07:00:00 UTC 2026,0.9578519525217369
Mon Feb 23 08:00:00 UTC 2026,0.9578518146775944
Mon Feb 23 09:00:00 UTC 2026,0.9578518720606763
Mon Feb 23 10:00:00 UTC 2026,0.9578515427316842
Mon Feb 23 11:00:00 UTC 2026,0.9578516450232651
Mon Feb 23 12:00:00 UTC 2026,0.9578516419046194
Mon Feb 23 13:00:00 UTC 2026,0.9578516843182017
Mon Feb 23 14:00:00 UTC 2026,0.95785182528099
Mon Feb 23 15:00:00 UTC 2026,0.9578517317216172
Mon Feb 23 16:00:00 UTC 2026,0.957851599491037
Mon Feb 23 17:00:00 UTC 2026,0.9578514959519978
Mon Feb 23 18:00:00 UTC 2026,0.9578516730910769
Mon Feb 23 19:00:00 UTC 2026,0.9578517785013035
Mon Feb 23 20:00:00 UTC 2026,0.9578518695657597
Mon Feb 23 21:00:00 UTC 2026,0.957851628182578
Mon Feb 23 22:00:00 UTC 2026,0.9578519930641318
Mon Feb 23 23:00:00 UTC 2026,0.9578521078302957
Tue Feb 24 00:00:00 UTC 2026,0.9578524284270798
Tue Feb 24 01:00:00 UTC 2026,0.9578525693898682
Tue Feb 24 02:00:00 UTC 2026,0.9578522107456058
Tue Feb 24 03:00:00 UTC 2026,0.9578521221760663
Tue Feb 24 04:00:00 UTC 2026,0.9578521920337313
Tue Feb 24 05:00:00 UTC 2026,0.9578522569015631
Tue Feb 24 06:00:00 UTC 2026,0.9578522681286878
Tue Feb 24 07:00:00 UTC 2026,0.9578523492134775
Tue Feb 24 08:00:00 UTC 2026,0.9578520822574005
Tue Feb 24 09:00:00 UTC 2026,0.9578519993014234
Tue Feb 24 10:00:00 UTC 2026,0.9578519830844654
Tue Feb 24 11:00:00 UTC 2026,0.9578522637625837
Tue Feb 24 12:00:00 UTC 2026,0.9578521776879608
Tue Feb 24 13:00:00 UTC 2026,0.9578521340269202
Tue Feb 24 14:00:00 UTC 2026,0.9578521059591083
Tue Feb 24 15:00:00 UTC 2026,0.9578518658233849
Tue Feb 24 16:00:00 UTC 2026,0.9578519674912366
Tue Feb 24 17:00:00 UTC 2026,0.9578516986639721
Tue Feb 24 18:00:00 UTC 2026,0.9578519275725709
Tue Feb 24 19:00:00 UTC 2026,0.9578515945012038
Tue Feb 24 20:00:00 UTC 2026,0.9578515283859137
Tue Feb 24 21:00:00 UTC 2026,0.9578512283721916
Tue Feb 24 22:00:00 UTC 2026,0.9578514398163741
Tue Feb 24 23:00:00 UTC 2026,0.9578516138368075
Wed Feb 25 00:00:00 UTC 2026,0.9578516306774946
Wed Feb 25 01:00:00 UTC 2026,0.9578517797487619
Wed Feb 25 02:00:00 UTC 2026,0.9578521633421903
Wed Feb 25 03:00:00 UTC 2026,0.9578517672741789
Wed Feb 25 04:00:00 UTC 2026,0.9578516044808703
Wed Feb 25 05:00:00 UTC 2026,0.9578518078165738
Wed Feb 25 06:00:00 UTC 2026,0.95785196499632
Wed Feb 25 07:00:00 UTC 2026,0.9578518589623641
Wed Feb 25 08:00:00 UTC 2026,0.95785164876564
Wed Feb 25 09:00:00 UTC 2026,0.9578515470977883
Wed Feb 25 10:00:00 UTC 2026,0.9578515408604967
Wed Feb 25 11:00:00 UTC 2026,0.9578514734977484
Wed Feb 25 12:00:00 UTC 2026,0.9578513375247932
Wed Feb 25 13:00:00 UTC 2026,0.9578512732806905
Wed Feb 25 14:00:00 UTC 2026,0.9578512745281489
Wed Feb 25 15:00:00 UTC 2026,0.9578518676945723
Wed Feb 25 16:00:00 UTC 2026,0.9578516231927447
Wed Feb 25 17:00:00 UTC 2026,0.9578514772401232
Wed Feb 25 18:00:00 UTC 2026,0.9578512140264211
Wed Feb 25 19:00:00 UTC 2026,0.9578513418908973
Wed Feb 25 20:00:00 UTC 2026,0.9578511248331525
Wed Feb 25 21:00:00 UTC 2026,0.9578509470703441
Wed Feb 25 22:00:00 UTC 2026,0.9578511628806307
Wed Feb 25 23:00:00 UTC 2026,0.9578513418908973
Thu Feb 26 00:00:00 UTC 2026,0.957851094270424
Thu Feb 26 01:00:00 UTC 2026,0.957851558324913
Thu Feb 26 02:00:00 UTC 2026,0.9578515689283086
Thu Feb 26 03:00:00 UTC 2026,0.9578516269351197
Thu Feb 26 04:00:00 UTC 2026,0.9578514572807904
Thu Feb 26 05:00:00 UTC 2026,0.9578517342165338
Thu Feb 26 06:00:00 UTC 2026,0.9578518315182815
Thu Feb 26 07:00:00 UTC 2026,0.9578518446165937
Thu Feb 26 08:00:00 UTC 2026,0.957851911355613
Thu Feb 26 09:00:00 UTC 2026,0.9578520710302758
Thu Feb 26 10:00:00 UTC 2026,0.95785200179634
Thu Feb 26 11:00:00 UTC 2026,0.9578519013759464
Thu Feb 26 12:00:00 UTC 2026,0.9578520672879008
Thu Feb 26 13:00:00 UTC 2026,0.9578522643863129
Thu Feb 26 14:00:00 UTC 2026,0.9578518053216571
Thu Feb 26 15:00:00 UTC 2026,0.9578515321282886
Thu Feb 26 16:00:00 UTC 2026,0.9578515477215174
Thu Feb 26 17:00:00 UTC 2026,0.9578513387722515
Thu Feb 26 18:00:00 UTC 2026,0.9578512838840861
Thu Feb 26 19:00:00 UTC 2026,0.9578513225552936
Thu Feb 26 20:00:00 UTC 2026,0.9578512533213577
Thu Feb 26 21:00:00 UTC 2026,0.9578511828399635
Thu Feb 26 22:00:00 UTC 2026,0.9578511360602772
Thu Feb 26 23:00:00 UTC 2026,0.9578515658096628
Fri Feb 27 00:00:00 UTC 2026,0.9578517423250128
Fri Feb 27 01:00:00 UTC 2026,0.9578515701757668
Fri Feb 27 02:00:00 UTC 2026,0.957851537741851
Fri Feb 27 03:00:00 UTC 2026,0.95785147225029
Fri Feb 27 04:00:00 UTC 2026,0.9578513786909173
Fri Feb 27 05:00:00 UTC 2026,0.95785150905031
Fri Feb 27 06:00:00 UTC 2026,0.957851299477315
Fri Feb 27 07:00:00 UTC 2026,0.9578514934570812
Fri Feb 27 08:00:00 UTC 2026,0.9578510343924255
Fri Feb 27 09:00:00 UTC 2026,0.9578510605890498
Fri Feb 27 10:00:00 UTC 2026,0.9578511959382757
Fri Feb 27 11:00:00 UTC 2026,0.9578511185958609
Fri Feb 27 12:00:00 UTC 2026,0.9578508360465552
Fri Feb 27 13:00:00 UTC 2026,0.9578509901076556
Fri Feb 27 14:00:00 UTC 2026,0.9578507219041204
Fri Feb 27 15:00:00 UTC 2026,0.9578507718024525
Fri Feb 27 16:00:00 UTC 2026,0.9578507649414318
Fri Feb 27 17:00:00 UTC 2026,0.957850933972032
Fri Feb 27 18:00:00 UTC 2026,0.9578506688871424
Fri Feb 27 19:00:00 UTC 2026,0.9578509595449272
Fri Feb 27 20:00:00 UTC 2026,0.9578504936192508
Fri Feb 27 21:00:00 UTC 2026,0.9578504936192508
Fri Feb 27 22:00:00 UTC 2026,0.9578504936192508
Fri Feb 27 23:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 00:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 01:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 02:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 03:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 04:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 05:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 06:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 07:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 08:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 09:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 10:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 11:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 12:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 13:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 14:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 15:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 16:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 17:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 18:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 19:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 20:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 21:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 22:00:00 UTC 2026,0.9578504936192508
Sat Feb 28 23:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 00:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 01:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 02:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 03:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 04:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 05:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 06:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 07:00:00 UTC 2026,0.9578504936192508
Sun Mar 01 08:00:00 UTC 2026,0.9578504936192508
