date,P_Kweek_-17_Kday_-17_ETE_62_ORD_62_EXT_82_E2Ekor_81_EXTkor_62_DIFF_24,a,b,c,d,e
Sat Apr 18 19:00:00 UTC 2026,1424.731580000007,null,1153.460393559329,null,null,null
Sat Apr 18 20:00:00 UTC 2026,1424.731580000007,null,1182.0197155932271,null,null,null
Sat Apr 18 21:00:00 UTC 2026,1424.731580000007,null,1210.5790376271257,null,null,null
Sat Apr 18 22:00:00 UTC 2026,1424.731580000007,null,1239.1383596610237,null,null,null
Sat Apr 18 23:00:00 UTC 2026,1424.731580000007,null,1267.6976816949223,null,null,null
Sun Apr 19 00:00:00 UTC 2026,1424.731580000007,null,1296.2570037288206,null,null,null
Sun Apr 19 01:00:00 UTC 2026,1424.731580000007,null,1324.8163257627189,null,null,null
Sun Apr 19 02:00:00 UTC 2026,1424.731580000007,null,1353.3756477966174,null,null,null
Sun Apr 19 03:00:00 UTC 2026,1424.731580000007,null,1381.9349698305155,null,null,null
Sun Apr 19 04:00:00 UTC 2026,1424.731580000007,null,1410.4942918644138,null,null,null
Sun Apr 19 05:00:00 UTC 2026,1424.731580000007,null,1439.053613898312,null,null,null
Sun Apr 19 06:00:00 UTC 2026,1424.731580000007,null,1467.6129359322103,null,null,null
Sun Apr 19 07:00:00 UTC 2026,1424.731580000007,null,1496.1722579661086,null,null,null
Sun Apr 19 08:00:00 UTC 2026,1424.731580000007,null,1524.731580000007,null,null,null
Sun Apr 19 09:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 10:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 11:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 12:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 13:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 14:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 15:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 16:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 17:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 18:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 19:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 20:00:00 UTC 2026,1424.731580000007,null,null,null,null,null
Sun Apr 19 21:00:00 UTC 2026,170.73158000000694,null,null,null,null,null
Sun Apr 19 22:00:00 UTC 2026,145.73158000000694,null,245.73158000000694,null,null,null
Sun Apr 19 23:00:00 UTC 2026,389.73158000000694,null,687.3982466666735,null,null,null
Mon Apr 20 00:00:00 UTC 2026,933.7315800000069,null,1129.0649133333402,null,null,null
Mon Apr 20 01:00:00 UTC 2026,1470.731580000007,null,1570.731580000007,null,null,null
Mon Apr 20 02:00:00 UTC 2026,924.7315800000069,null,null,null,null,null
Mon Apr 20 03:00:00 UTC 2026,946.7315800000069,null,null,null,null,null
Mon Apr 20 04:00:00 UTC 2026,538.7315800000069,null,null,null,null,null
Mon Apr 20 05:00:00 UTC 2026,823.7315800000069,null,null,null,null,null
Mon Apr 20 06:00:00 UTC 2026,909.7315800000069,null,null,null,null,null
Mon Apr 20 07:00:00 UTC 2026,699.7315800000069,null,null,null,null,null
Mon Apr 20 08:00:00 UTC 2026,638.7315800000069,null,null,null,null,null
Mon Apr 20 09:00:00 UTC 2026,811.7315800000069,null,null,null,null,null
Mon Apr 20 10:00:00 UTC 2026,746.7315800000069,null,null,null,null,null
Mon Apr 20 11:00:00 UTC 2026,877.7315800000069,null,null,null,null,null
Mon Apr 20 12:00:00 UTC 2026,821.7315800000069,null,null,null,null,null
Mon Apr 20 13:00:00 UTC 2026,1438.731580000007,null,null,null,null,null
Mon Apr 20 14:00:00 UTC 2026,1226.731580000007,null,null,null,null,null
Mon Apr 20 15:00:00 UTC 2026,1620.731580000007,null,null,null,null,null
Mon Apr 20 16:00:00 UTC 2026,1706.731580000007,null,null,null,null,null
Mon Apr 20 17:00:00 UTC 2026,1570.731580000007,null,null,null,null,null
Mon Apr 20 18:00:00 UTC 2026,1768.731580000007,null,null,null,null,null
Mon Apr 20 19:00:00 UTC 2026,1427.731580000007,null,null,null,null,null
Mon Apr 20 20:00:00 UTC 2026,1621.731580000007,null,null,null,null,null
Mon Apr 20 21:00:00 UTC 2026,789.7315800000069,null,null,null,null,null
Mon Apr 20 22:00:00 UTC 2026,554.7315800000069,null,654.7315800000069,null,null,null
Mon Apr 20 23:00:00 UTC 2026,1285.731580000007,null,812.2871355555624,null,null,null
Tue Apr 21 00:00:00 UTC 2026,1466.731580000007,null,969.842691111118,null,null,null
Tue Apr 21 01:00:00 UTC 2026,1340.731580000007,null,1127.3982466666735,null,null,null
Tue Apr 21 02:00:00 UTC 2026,1147.731580000007,null,1284.9538022222291,null,null,null
Tue Apr 21 03:00:00 UTC 2026,742.7315800000069,null,1442.5093577777848,null,null,null
Tue Apr 21 04:00:00 UTC 2026,1394.731580000007,null,1600.0649133333402,null,null,null
Tue Apr 21 05:00:00 UTC 2026,1230.731580000007,null,1757.6204688888959,null,null,null
Tue Apr 21 06:00:00 UTC 2026,1474.731580000007,null,1915.1760244444513,null,null,null
Tue Apr 21 07:00:00 UTC 2026,1972.731580000007,null,2072.731580000007,null,null,null
Tue Apr 21 08:00:00 UTC 2026,1788.731580000007,null,null,null,null,null
Tue Apr 21 09:00:00 UTC 2026,1812.731580000007,null,null,null,null,null
Tue Apr 21 10:00:00 UTC 2026,1719.731580000007,null,null,null,null,null
Tue Apr 21 11:00:00 UTC 2026,1317.731580000007,null,null,null,null,null
Tue Apr 21 12:00:00 UTC 2026,1062.731580000007,null,null,null,null,null
Tue Apr 21 13:00:00 UTC 2026,1536.731580000007,null,null,null,null,null
Tue Apr 21 14:00:00 UTC 2026,1580.731580000007,null,null,null,null,null
Tue Apr 21 15:00:00 UTC 2026,1049.731580000007,null,null,null,null,null
Tue Apr 21 16:00:00 UTC 2026,1116.731580000007,null,null,null,null,null
Tue Apr 21 17:00:00 UTC 2026,1036.731580000007,null,null,null,null,null
Tue Apr 21 18:00:00 UTC 2026,808.7315800000069,null,null,null,null,null
Tue Apr 21 19:00:00 UTC 2026,1259.731580000007,null,null,null,null,null
Tue Apr 21 20:00:00 UTC 2026,1139.731580000007,null,null,null,null,null
Tue Apr 21 21:00:00 UTC 2026,111.73158000000694,null,null,null,null,null
Tue Apr 21 22:00:00 UTC 2026,-174.26841999999306,null,-74.26841999999306,null,null,null
Tue Apr 21 23:00:00 UTC 2026,551.7315800000069,null,303.48158000000694,null,null,null
Wed Apr 22 00:00:00 UTC 2026,1241.731580000007,null,681.2315800000069,null,null,null
Wed Apr 22 01:00:00 UTC 2026,1097.731580000007,null,1058.981580000007,null,null,null
Wed Apr 22 02:00:00 UTC 2026,1336.731580000007,null,1436.731580000007,null,null,null
Wed Apr 22 03:00:00 UTC 2026,873.7315800000069,null,null,null,null,null
Wed Apr 22 04:00:00 UTC 2026,969.7315800000069,null,null,null,null,null
Wed Apr 22 05:00:00 UTC 2026,1191.731580000007,null,null,null,null,null
Wed Apr 22 06:00:00 UTC 2026,1051.731580000007,null,null,null,null,null
Wed Apr 22 07:00:00 UTC 2026,1085.731580000007,null,null,null,null,null
Wed Apr 22 08:00:00 UTC 2026,653.7315800000069,null,null,null,null,null
Wed Apr 22 09:00:00 UTC 2026,809.7315800000069,null,null,null,null,null
Wed Apr 22 10:00:00 UTC 2026,598.7315800000069,null,null,null,null,null
Wed Apr 22 11:00:00 UTC 2026,599.7315800000069,null,null,null,null,null
Wed Apr 22 12:00:00 UTC 2026,749.7315800000069,null,null,null,null,null
Wed Apr 22 13:00:00 UTC 2026,746.7315800000069,null,null,null,null,null
Wed Apr 22 14:00:00 UTC 2026,843.7315800000069,null,null,null,null,null
Wed Apr 22 15:00:00 UTC 2026,453.73158000000694,null,null,null,null,null
Wed Apr 22 16:00:00 UTC 2026,356.73158000000694,null,456.73158000000694,null,null,null
Wed Apr 22 17:00:00 UTC 2026,971.7315800000069,null,565.1315800000069,null,null,null
Wed Apr 22 18:00:00 UTC 2026,500.73158000000694,null,673.5315800000069,null,null,null
Wed Apr 22 19:00:00 UTC 2026,795.7315800000069,null,781.931580000007,null,null,null
Wed Apr 22 20:00:00 UTC 2026,1403.731580000007,null,890.3315800000069,null,null,null
Wed Apr 22 21:00:00 UTC 2026,960.7315800000069,null,998.7315800000069,null,null,null
Wed Apr 22 22:00:00 UTC 2026,881.7315800000069,null,1107.131580000007,null,null,null
Wed Apr 22 23:00:00 UTC 2026,1242.731580000007,null,1215.531580000007,null,null,null
Thu Apr 23 00:00:00 UTC 2026,1616.731580000007,null,1323.9315800000068,null,null,null
Thu Apr 23 01:00:00 UTC 2026,1744.731580000007,null,1432.3315800000069,null,null,null
