date,P_Kweek_-5_Kday_0_ETE_61_ORD_61_EXT_75_E2Ekor_70_EXTkor_60_DIFF_28,a,b,c,d,e
Sun Apr 05 04:00:00 UTC 2026,0.954,67.96241000000009,null,null,null,null
Sun Apr 05 05:00:00 UTC 2026,0.954,67.96241000000009,null,null,null,null
Sun Apr 05 06:00:00 UTC 2026,0.954,67.96241000000009,null,null,null,null
Sun Apr 05 07:00:00 UTC 2026,0.954,67.96241000000009,null,null,null,null
Sun Apr 05 08:00:00 UTC 2026,0.954,67.96241000000009,null,null,null,null
Sun Apr 05 09:00:00 UTC 2026,0.954,67.96241000000009,null,null,null,null
Sun Apr 05 10:00:00 UTC 2026,0.954,67.96241000000009,null,null,null,null
Sun Apr 05 11:00:00 UTC 2026,0.954,67.96241000000009,null,null,null,null
Sun Apr 05 12:00:00 UTC 2026,0.954,67.96241000000009,null,null,null,null
Sun Apr 05 13:00:00 UTC 2026,67.96241000000009,null,null,null,null,null
Sun Apr 05 14:00:00 UTC 2026,67.96241000000009,null,null,null,null,null
Sun Apr 05 15:00:00 UTC 2026,67.96241000000009,null,null,null,null,null
Sun Apr 05 16:00:00 UTC 2026,67.96241000000009,null,null,null,null,null
Sun Apr 05 17:00:00 UTC 2026,67.96241000000009,null,null,null,null,null
Sun Apr 05 18:00:00 UTC 2026,67.96241000000009,null,null,null,null,null
Sun Apr 05 19:00:00 UTC 2026,67.96241000000009,null,null,null,null,null
Sun Apr 05 20:00:00 UTC 2026,67.96241000000009,null,null,null,null,null
Sun Apr 05 21:00:00 UTC 2026,-50.03758999999991,null,null,null,null,null
Sun Apr 05 22:00:00 UTC 2026,-82.03758999999991,null,null,null,null,null
Sun Apr 05 23:00:00 UTC 2026,-85.03758999999991,null,null,null,null,null
Mon Apr 06 00:00:00 UTC 2026,10.96241000000009,null,null,null,null,null
Mon Apr 06 01:00:00 UTC 2026,100.96241000000009,null,null,null,null,null
Mon Apr 06 02:00:00 UTC 2026,117.96241000000009,null,null,null,null,null
Mon Apr 06 03:00:00 UTC 2026,148.9624100000001,null,null,null,null,null
Mon Apr 06 04:00:00 UTC 2026,138.9624100000001,null,null,null,null,null
Mon Apr 06 05:00:00 UTC 2026,84.96241000000009,null,null,null,null,null
Mon Apr 06 06:00:00 UTC 2026,13.96241000000009,null,null,null,null,null
Mon Apr 06 07:00:00 UTC 2026,62.96241000000009,null,null,null,null,null
Mon Apr 06 08:00:00 UTC 2026,165.9624100000001,null,null,null,null,null
Mon Apr 06 09:00:00 UTC 2026,122.96241000000009,null,null,null,null,null
Mon Apr 06 10:00:00 UTC 2026,189.9624100000001,null,null,null,null,null
Mon Apr 06 11:00:00 UTC 2026,140.9624100000001,null,null,null,null,null
Mon Apr 06 12:00:00 UTC 2026,210.9624100000001,null,null,null,null,null
Mon Apr 06 13:00:00 UTC 2026,191.9624100000001,null,null,null,null,null
Mon Apr 06 14:00:00 UTC 2026,138.9624100000001,null,null,null,null,null
Mon Apr 06 15:00:00 UTC 2026,111.96241000000009,null,null,null,null,null
Mon Apr 06 16:00:00 UTC 2026,146.9624100000001,null,null,null,null,null
Mon Apr 06 17:00:00 UTC 2026,93.96241000000009,null,null,null,null,null
Mon Apr 06 18:00:00 UTC 2026,69.96241000000009,null,null,null,null,null
Mon Apr 06 19:00:00 UTC 2026,178.9624100000001,null,null,null,null,null
Mon Apr 06 20:00:00 UTC 2026,55.96241000000009,null,null,null,null,null
Mon Apr 06 21:00:00 UTC 2026,134.9624100000001,null,null,null,null,null
Mon Apr 06 22:00:00 UTC 2026,131.9624100000001,null,null,null,null,null
Mon Apr 06 23:00:00 UTC 2026,77.96241000000009,null,null,null,null,null
Tue Apr 07 00:00:00 UTC 2026,150.9624100000001,null,null,null,null,null
Tue Apr 07 01:00:00 UTC 2026,212.9624100000001,null,null,null,null,null
Tue Apr 07 02:00:00 UTC 2026,190.9624100000001,null,null,null,null,null
Tue Apr 07 03:00:00 UTC 2026,184.9624100000001,null,null,null,null,null
Tue Apr 07 04:00:00 UTC 2026,163.9624100000001,null,null,null,null,null
Tue Apr 07 05:00:00 UTC 2026,180.9624100000001,null,null,null,null,null
Tue Apr 07 06:00:00 UTC 2026,131.9624100000001,null,null,null,null,null
Tue Apr 07 07:00:00 UTC 2026,161.9624100000001,null,null,null,null,null
