date,P_Kweek_72_Kday_47_ETE_74_ORD_73_EXT_85_E2Ekor_84_EXTkor_74_DIFF_26,a,b,c,d,e
Wed Mar 25 22:00:00 UTC 2026,-373.3558499999999,null,-860.2447388888887,null,null,null
Wed Mar 25 23:00:00 UTC 2026,-515.3558499999999,null,-883.9360969135802,null,null,null
Thu Mar 26 00:00:00 UTC 2026,-562.3558499999999,null,-907.6274549382714,null,null,null
Thu Mar 26 01:00:00 UTC 2026,-722.3558499999999,null,-931.3188129629629,null,null,null
Thu Mar 26 02:00:00 UTC 2026,-498.3558499999999,null,-955.0101709876542,null,null,null
Thu Mar 26 03:00:00 UTC 2026,-627.3558499999999,null,-978.7015290123456,null,null,null
Thu Mar 26 04:00:00 UTC 2026,-572.3558499999999,null,-1002.3928870370369,null,null,null
Thu Mar 26 05:00:00 UTC 2026,-833.3558499999999,null,-1026.0842450617283,null,null,null
Thu Mar 26 06:00:00 UTC 2026,-520.3558499999999,null,-1049.7756030864196,null,null,null
Thu Mar 26 07:00:00 UTC 2026,-742.3558499999999,null,-1073.4669611111112,null,null,null
Thu Mar 26 08:00:00 UTC 2026,-961.3558499999999,null,-1097.1583191358025,null,null,null
Thu Mar 26 09:00:00 UTC 2026,-947.3558499999999,null,-1120.8496771604937,null,null,null
Thu Mar 26 10:00:00 UTC 2026,-859.3558499999999,null,-1144.5410351851851,null,null,null
Thu Mar 26 11:00:00 UTC 2026,-565.3558499999999,null,-1168.2323932098766,null,null,null
Thu Mar 26 12:00:00 UTC 2026,-619.3558499999999,null,-1191.9237512345676,null,null,null
Thu Mar 26 13:00:00 UTC 2026,-1042.35585,null,-1215.6151092592593,null,null,null
Thu Mar 26 14:00:00 UTC 2026,-927.3558499999999,null,-1239.3064672839505,null,null,null
Thu Mar 26 15:00:00 UTC 2026,-680.3558499999999,null,-1262.997825308642,null,null,null
Thu Mar 26 16:00:00 UTC 2026,-601.3558499999999,null,-1286.6891833333332,null,null,null
Thu Mar 26 17:00:00 UTC 2026,-650.3558499999999,null,-1310.3805413580246,null,null,null
Thu Mar 26 18:00:00 UTC 2026,-947.3558499999999,null,-1334.0718993827159,null,null,null
Thu Mar 26 19:00:00 UTC 2026,-657.3558499999999,null,-1357.7632574074075,null,null,null
Thu Mar 26 20:00:00 UTC 2026,-851.3558499999999,null,-1381.4546154320985,null,null,null
Thu Mar 26 21:00:00 UTC 2026,-1008.3558499999999,null,-1405.14597345679,null,null,null
Thu Mar 26 22:00:00 UTC 2026,-897.3558499999999,null,-1428.8373314814814,null,null,null
Thu Mar 26 23:00:00 UTC 2026,-966.3558499999999,null,-1452.5286895061727,null,null,null
Fri Mar 27 00:00:00 UTC 2026,-1091.35585,null,-1476.220047530864,null,null,null
Fri Mar 27 01:00:00 UTC 2026,-1285.35585,null,-1499.9114055555556,null,null,null
Fri Mar 27 02:00:00 UTC 2026,-1084.35585,null,-1523.6027635802468,null,null,null
Fri Mar 27 03:00:00 UTC 2026,-1249.35585,null,-1547.294121604938,null,null,null
Fri Mar 27 04:00:00 UTC 2026,-1048.35585,null,-1570.9854796296295,null,null,null
Fri Mar 27 05:00:00 UTC 2026,-1143.35585,null,-1594.676837654321,null,null,null
Fri Mar 27 06:00:00 UTC 2026,-1197.35585,null,-1618.3681956790124,null,null,null
Fri Mar 27 07:00:00 UTC 2026,-1207.35585,null,-1642.0595537037036,null,null,null
Fri Mar 27 08:00:00 UTC 2026,-1249.35585,null,-1665.7509117283948,null,null,null
Fri Mar 27 09:00:00 UTC 2026,-1224.35585,null,-1689.4422697530865,null,null,null
Fri Mar 27 10:00:00 UTC 2026,-1373.35585,null,-1713.1336277777775,null,null,null
Fri Mar 27 11:00:00 UTC 2026,-1652.35585,null,-1736.824985802469,null,null,null
Fri Mar 27 12:00:00 UTC 2026,-1515.35585,null,-1760.5163438271604,null,null,null
Fri Mar 27 13:00:00 UTC 2026,-1216.35585,null,-1784.2077018518519,null,null,null
Fri Mar 27 14:00:00 UTC 2026,-1429.35585,null,-1807.8990598765429,null,null,null
Fri Mar 27 15:00:00 UTC 2026,-1287.35585,null,-1831.5904179012346,null,null,null
Fri Mar 27 16:00:00 UTC 2026,-1507.35585,null,-1855.2817759259258,null,null,null
Fri Mar 27 17:00:00 UTC 2026,-1627.35585,null,-1878.9731339506172,null,null,null
Fri Mar 27 18:00:00 UTC 2026,-1729.35585,null,-1902.6644919753085,null,null,null
Fri Mar 27 19:00:00 UTC 2026,-2026.35585,null,-1926.35585,null,null,null
Fri Mar 27 20:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Fri Mar 27 21:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Fri Mar 27 22:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Fri Mar 27 23:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 00:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 01:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 02:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 03:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 04:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 05:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 06:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 07:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 08:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 09:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 10:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 11:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 12:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 13:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 14:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 15:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 16:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 17:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 18:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 19:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 20:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 21:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 22:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sat Mar 28 23:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 00:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 01:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 02:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 03:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 04:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 05:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 06:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 07:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 08:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 09:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 10:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 11:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 12:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 13:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 14:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 15:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 16:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 17:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 18:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 19:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 20:00:00 UTC 2026,-1692.35585,null,null,null,null,null
Sun Mar 29 21:00:00 UTC 2026,-1866.35585,null,null,null,null,null
Sun Mar 29 22:00:00 UTC 2026,-1731.35585,null,null,null,null,null
Sun Mar 29 23:00:00 UTC 2026,-1484.35585,null,null,null,null,null
Mon Mar 30 00:00:00 UTC 2026,-1614.35585,null,null,null,null,null
Mon Mar 30 01:00:00 UTC 2026,-1421.35585,null,null,null,null,null
Mon Mar 30 02:00:00 UTC 2026,-1441.35585,null,null,null,null,null
Mon Mar 30 03:00:00 UTC 2026,-1279.35585,null,null,null,null,null
Mon Mar 30 04:00:00 UTC 2026,-1384.35585,null,null,null,null,null
Mon Mar 30 05:00:00 UTC 2026,-1486.35585,null,null,null,null,null
Mon Mar 30 06:00:00 UTC 2026,-1127.35585,null,null,null,null,null
Mon Mar 30 07:00:00 UTC 2026,-1208.35585,null,null,null,null,null
Mon Mar 30 08:00:00 UTC 2026,-1410.35585,null,null,null,null,null
Mon Mar 30 09:00:00 UTC 2026,-1506.35585,null,null,null,null,null
Mon Mar 30 10:00:00 UTC 2026,-1455.35585,null,null,null,null,null
Mon Mar 30 11:00:00 UTC 2026,-1502.35585,null,null,null,null,null
Mon Mar 30 12:00:00 UTC 2026,-1497.35585,null,null,null,null,null
Mon Mar 30 13:00:00 UTC 2026,-1379.35585,null,null,null,null,null
Mon Mar 30 14:00:00 UTC 2026,-1095.35585,null,null,null,null,null
Mon Mar 30 15:00:00 UTC 2026,-914.3558499999999,null,null,null,null,null
Mon Mar 30 16:00:00 UTC 2026,-1258.35585,null,null,null,null,null
Mon Mar 30 17:00:00 UTC 2026,-1192.35585,null,null,null,null,null
Mon Mar 30 18:00:00 UTC 2026,-1569.35585,null,null,null,null,null
Mon Mar 30 19:00:00 UTC 2026,-1928.35585,null,null,null,null,null
Mon Mar 30 20:00:00 UTC 2026,-1317.35585,null,null,null,null,null
Mon Mar 30 21:00:00 UTC 2026,-1252.35585,null,null,null,null,null
Mon Mar 30 22:00:00 UTC 2026,-1105.35585,null,null,null,null,null
Mon Mar 30 23:00:00 UTC 2026,-1254.35585,null,null,null,null,null
Tue Mar 31 00:00:00 UTC 2026,-879.3558499999999,null,null,null,null,null
Tue Mar 31 01:00:00 UTC 2026,-725.3558499999999,null,null,null,null,null
Tue Mar 31 02:00:00 UTC 2026,-806.3558499999999,null,null,null,null,null
Tue Mar 31 03:00:00 UTC 2026,-746.3558499999999,null,null,null,null,null
Tue Mar 31 04:00:00 UTC 2026,-704.3558499999999,null,null,null,null,null
Tue Mar 31 05:00:00 UTC 2026,-787.3558499999999,null,null,null,null,null
Tue Mar 31 06:00:00 UTC 2026,-775.3558499999999,null,null,null,null,null
Tue Mar 31 07:00:00 UTC 2026,-903.3558499999999,null,null,null,null,null
Tue Mar 31 08:00:00 UTC 2026,-862.3558499999999,null,null,null,null,null
Tue Mar 31 09:00:00 UTC 2026,-1115.35585,null,null,null,null,null
Tue Mar 31 10:00:00 UTC 2026,-1175.35585,null,null,null,null,null
Tue Mar 31 11:00:00 UTC 2026,-904.3558499999999,null,null,null,null,null
Tue Mar 31 12:00:00 UTC 2026,-651.3558499999999,null,null,null,null,null
Tue Mar 31 13:00:00 UTC 2026,-987.3558499999999,null,null,null,null,null
Tue Mar 31 14:00:00 UTC 2026,-1093.35585,null,null,null,null,null
Tue Mar 31 15:00:00 UTC 2026,-1103.35585,null,null,null,null,null
Tue Mar 31 16:00:00 UTC 2026,-998.3558499999999,null,null,null,null,null
Tue Mar 31 17:00:00 UTC 2026,-919.3558499999999,null,null,null,null,null
Tue Mar 31 18:00:00 UTC 2026,-821.3558499999999,null,null,null,null,null
Tue Mar 31 19:00:00 UTC 2026,-800.3558499999999,null,null,null,null,null
Tue Mar 31 20:00:00 UTC 2026,-652.3558499999999,null,null,null,null,null
Tue Mar 31 21:00:00 UTC 2026,-1059.35585,null,null,null,null,null
Tue Mar 31 22:00:00 UTC 2026,-888.3558499999999,null,null,null,null,null
Tue Mar 31 23:00:00 UTC 2026,-636.3558499999999,null,null,null,null,null
Wed Apr 01 00:00:00 UTC 2026,-862.3558499999999,null,null,null,null,null
