date,P_Kweek_35_Kday_-5_ETE_61_ORD_63_EXT_74_E2Ekor_69_EXTkor_59_DIFF_29,a,b,c,d,e
Mon Mar 30 08:00:00 UTC 2026,1.38861,15.052299999999377,null,null,null,null
Mon Mar 30 09:00:00 UTC 2026,1.38859,21.052299999999377,null,null,null,null
Mon Mar 30 10:00:00 UTC 2026,1.39008,54.05229999999938,null,null,null,null
Mon Mar 30 11:00:00 UTC 2026,1.39004,17.052299999999377,null,null,null,null
Mon Mar 30 12:00:00 UTC 2026,1.38881,47.05229999999938,null,null,null,null
Mon Mar 30 13:00:00 UTC 2026,1.38897,21.052299999999377,null,null,null,null
Mon Mar 30 14:00:00 UTC 2026,1.38927,44.05229999999938,null,null,null,null
Mon Mar 30 15:00:00 UTC 2026,1.38915,41.05229999999938,null,null,null,null
Mon Mar 30 16:00:00 UTC 2026,1.38932,68.05229999999938,null,null,null,null
Mon Mar 30 17:00:00 UTC 2026,1.38876,138.05229999999938,null,null,null,null
Mon Mar 30 18:00:00 UTC 2026,1.38918,96.05229999999938,null,null,null,null
Mon Mar 30 19:00:00 UTC 2026,1.39098,106.05229999999938,null,null,null,null
Mon Mar 30 20:00:00 UTC 2026,1.39185,115.05229999999938,null,null,null,null
Mon Mar 30 21:00:00 UTC 2026,1.39146,62.05229999999938,null,null,null,null
Mon Mar 30 22:00:00 UTC 2026,1.39116,62.05229999999938,null,null,null,null
Mon Mar 30 23:00:00 UTC 2026,1.39218,111.05229999999938,null,null,null,null
Tue Mar 31 00:00:00 UTC 2026,1.39257,109.05229999999938,null,null,null,null
Tue Mar 31 01:00:00 UTC 2026,1.39298,44.05229999999938,null,null,null,null
Tue Mar 31 02:00:00 UTC 2026,1.3922,78.05229999999938,null,null,null,null
Tue Mar 31 03:00:00 UTC 2026,1.3923,78.05229999999938,null,null,null,null
Tue Mar 31 04:00:00 UTC 2026,1.39247,49.05229999999938,null,null,null,null
Tue Mar 31 05:00:00 UTC 2026,1.3922,70.05229999999938,null,null,null,null
Tue Mar 31 06:00:00 UTC 2026,1.39268,78.05229999999938,null,null,null,null
Tue Mar 31 07:00:00 UTC 2026,1.39299,109.05229999999938,null,null,null,null
Tue Mar 31 08:00:00 UTC 2026,1.39249,25.052299999999377,null,null,null,null
Tue Mar 31 09:00:00 UTC 2026,1.39256,120.05229999999938,null,null,null,null
Tue Mar 31 10:00:00 UTC 2026,1.39281,93.05229999999938,null,null,null,null
Tue Mar 31 11:00:00 UTC 2026,1.393,36.05229999999938,null,null,null,null
Tue Mar 31 12:00:00 UTC 2026,1.39221,29.052299999999377,null,null,null,null
Tue Mar 31 13:00:00 UTC 2026,1.39223,-1.9477000000006228,null,null,null,null
Tue Mar 31 14:00:00 UTC 2026,1.39257,-43.94770000000062,null,null,null,null
Tue Mar 31 15:00:00 UTC 2026,1.39312,107.05229999999938,null,null,null,null
Tue Mar 31 16:00:00 UTC 2026,1.39307,210.05229999999938,null,null,null,null
Tue Mar 31 17:00:00 UTC 2026,136.05229999999938,null,null,null,null,null
Tue Mar 31 18:00:00 UTC 2026,24.052299999999377,null,null,null,null,null
Tue Mar 31 19:00:00 UTC 2026,71.05229999999938,null,null,null,null,null
Tue Mar 31 20:00:00 UTC 2026,97.05229999999938,null,null,null,null,null
Tue Mar 31 21:00:00 UTC 2026,-39.94770000000062,null,null,null,null,null
Tue Mar 31 22:00:00 UTC 2026,86.05229999999938,null,null,null,null,null
Tue Mar 31 23:00:00 UTC 2026,21.052299999999377,null,null,null,null,null
Wed Apr 01 00:00:00 UTC 2026,3.052299999999377,null,null,null,null,null
Wed Apr 01 01:00:00 UTC 2026,5.052299999999377,null,null,null,null,null
Wed Apr 01 02:00:00 UTC 2026,23.052299999999377,null,null,null,null,null
Wed Apr 01 03:00:00 UTC 2026,35.05229999999938,null,null,null,null,null
Wed Apr 01 04:00:00 UTC 2026,66.05229999999938,null,null,null,null,null
Wed Apr 01 05:00:00 UTC 2026,71.05229999999938,null,null,null,null,null
Wed Apr 01 06:00:00 UTC 2026,146.05229999999938,null,null,null,null,null
Wed Apr 01 07:00:00 UTC 2026,84.05229999999938,null,null,null,null,null
Wed Apr 01 08:00:00 UTC 2026,14.052299999999377,null,null,null,null,null
Wed Apr 01 09:00:00 UTC 2026,12.052299999999377,null,null,null,null,null
Wed Apr 01 10:00:00 UTC 2026,139.05229999999938,null,null,null,null,null
Wed Apr 01 11:00:00 UTC 2026,110.05229999999938,null,null,null,null,null
Wed Apr 01 12:00:00 UTC 2026,136.05229999999938,null,null,null,null,null
Wed Apr 01 13:00:00 UTC 2026,93.05229999999938,null,null,null,null,null
Wed Apr 01 14:00:00 UTC 2026,106.05229999999938,null,null,null,null,null
Wed Apr 01 15:00:00 UTC 2026,161.05229999999938,null,null,null,null,null
Wed Apr 01 16:00:00 UTC 2026,123.05229999999938,null,null,null,null,null
Wed Apr 01 17:00:00 UTC 2026,172.05229999999938,null,null,null,null,null
Wed Apr 01 18:00:00 UTC 2026,195.05229999999938,null,null,null,null,null
Wed Apr 01 19:00:00 UTC 2026,181.05229999999938,null,null,null,null,null
Wed Apr 01 20:00:00 UTC 2026,155.05229999999938,null,null,null,null,null
Wed Apr 01 21:00:00 UTC 2026,31.052299999999377,null,null,null,null,null
Wed Apr 01 22:00:00 UTC 2026,92.05229999999938,null,null,null,null,null
Wed Apr 01 23:00:00 UTC 2026,111.05229999999938,null,null,null,null,null
Thu Apr 02 00:00:00 UTC 2026,148.05229999999938,null,null,null,null,null
Thu Apr 02 01:00:00 UTC 2026,141.05229999999938,null,null,null,null,null
Thu Apr 02 02:00:00 UTC 2026,160.05229999999938,null,null,null,null,null
Thu Apr 02 03:00:00 UTC 2026,192.05229999999938,null,null,null,null,null
Thu Apr 02 04:00:00 UTC 2026,180.05229999999938,null,null,null,null,null
Thu Apr 02 05:00:00 UTC 2026,136.05229999999938,null,null,null,null,null
Thu Apr 02 06:00:00 UTC 2026,191.05229999999938,null,null,null,null,null
Thu Apr 02 07:00:00 UTC 2026,123.05229999999938,null,null,null,null,null
Thu Apr 02 08:00:00 UTC 2026,147.05229999999938,null,null,null,null,null
Thu Apr 02 09:00:00 UTC 2026,124.05229999999938,null,null,null,null,null
Thu Apr 02 10:00:00 UTC 2026,140.05229999999938,null,null,null,null,null
Thu Apr 02 11:00:00 UTC 2026,92.05229999999938,null,null,null,null,null
Thu Apr 02 12:00:00 UTC 2026,128.05229999999938,null,null,null,null,null
Thu Apr 02 13:00:00 UTC 2026,109.05229999999938,null,null,null,null,null
Thu Apr 02 14:00:00 UTC 2026,119.05229999999938,null,null,null,null,null
Thu Apr 02 15:00:00 UTC 2026,1.0522999999993772,null,null,null,null,null
Thu Apr 02 16:00:00 UTC 2026,93.05229999999938,null,null,null,null,null
Thu Apr 02 17:00:00 UTC 2026,129.05229999999938,null,null,null,null,null
Thu Apr 02 18:00:00 UTC 2026,118.05229999999938,null,null,null,null,null
Thu Apr 02 19:00:00 UTC 2026,30.052299999999377,null,null,null,null,null
Thu Apr 02 20:00:00 UTC 2026,43.05229999999938,null,null,null,null,null
Thu Apr 02 21:00:00 UTC 2026,44.05229999999938,null,null,null,null,null
Thu Apr 02 22:00:00 UTC 2026,27.052299999999377,null,null,null,null,null
Thu Apr 02 23:00:00 UTC 2026,41.05229999999938,null,null,null,null,null
Fri Apr 03 00:00:00 UTC 2026,-14.947700000000623,null,null,null,null,null
Fri Apr 03 01:00:00 UTC 2026,-16.947700000000623,null,null,null,null,null
Fri Apr 03 02:00:00 UTC 2026,-36.94770000000062,null,null,null,null,null
Fri Apr 03 03:00:00 UTC 2026,40.05229999999938,null,null,null,null,null
Fri Apr 03 04:00:00 UTC 2026,20.052299999999377,null,null,null,null,null
Fri Apr 03 05:00:00 UTC 2026,-42.94770000000062,null,null,null,null,null
Fri Apr 03 06:00:00 UTC 2026,3.052299999999377,null,null,null,null,null
Fri Apr 03 07:00:00 UTC 2026,-24.947700000000623,null,null,null,null,null
Fri Apr 03 08:00:00 UTC 2026,39.05229999999938,null,null,null,null,null
Fri Apr 03 09:00:00 UTC 2026,62.05229999999938,null,null,null,null,null
Fri Apr 03 10:00:00 UTC 2026,96.05229999999938,null,null,null,null,null
Fri Apr 03 11:00:00 UTC 2026,116.05229999999938,null,null,null,null,null
