date,P_Kweek_27_Kday_-39_ETE_60_ORD_63_EXT_77_E2Ekor_72_EXTkor_59_DIFF_29,a,b,c,d,e
Fri Apr 24 00:00:00 UTC 2026,-3.0861500000028173,null,null,null,null,null
Fri Apr 24 01:00:00 UTC 2026,11.913849999997183,null,null,null,null,null
Fri Apr 24 02:00:00 UTC 2026,12.913849999997183,null,null,null,null,null
Fri Apr 24 03:00:00 UTC 2026,101.91384999999718,null,null,null,null,null
Fri Apr 24 04:00:00 UTC 2026,106.91384999999718,null,null,null,null,null
Fri Apr 24 05:00:00 UTC 2026,110.91384999999718,null,null,null,null,null
Fri Apr 24 06:00:00 UTC 2026,62.91384999999718,null,null,null,null,null
Fri Apr 24 07:00:00 UTC 2026,-59.08615000000282,null,null,null,null,null
Fri Apr 24 08:00:00 UTC 2026,68.91384999999718,null,null,null,null,null
Fri Apr 24 09:00:00 UTC 2026,7.913849999997183,null,null,null,null,null
Fri Apr 24 10:00:00 UTC 2026,-21.086150000002817,null,null,null,null,null
Fri Apr 24 11:00:00 UTC 2026,-100.08615000000282,null,null,null,null,null
Fri Apr 24 12:00:00 UTC 2026,-103.08615000000282,null,null,null,null,null
Fri Apr 24 13:00:00 UTC 2026,-77.08615000000282,null,null,null,null,null
Fri Apr 24 14:00:00 UTC 2026,-74.08615000000282,null,null,null,null,null
Fri Apr 24 15:00:00 UTC 2026,8.913849999997183,null,null,null,null,null
Fri Apr 24 16:00:00 UTC 2026,-59.08615000000282,null,null,null,null,null
Fri Apr 24 17:00:00 UTC 2026,-128.08615000000282,null,null,null,null,null
Fri Apr 24 18:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Fri Apr 24 19:00:00 UTC 2026,3.9138499999971827,null,null,null,null,null
Fri Apr 24 20:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Fri Apr 24 21:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Fri Apr 24 22:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Fri Apr 24 23:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 00:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 01:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 02:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 03:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 04:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 05:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 06:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 07:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 08:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 09:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 10:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 11:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 12:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 13:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 14:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 15:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 16:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 17:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 18:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 19:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 20:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 21:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 22:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sat Apr 25 23:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 00:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 01:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 02:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 03:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 04:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 05:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 06:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 07:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 08:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 09:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 10:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 11:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 12:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 13:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 14:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 15:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 16:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 17:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 18:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 19:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 20:00:00 UTC 2026,-90.08615000000282,null,null,null,null,null
Sun Apr 26 21:00:00 UTC 2026,-117.08615000000282,null,null,null,null,null
Sun Apr 26 22:00:00 UTC 2026,-87.08615000000282,null,null,null,null,null
Sun Apr 26 23:00:00 UTC 2026,-44.08615000000282,null,null,null,null,null
Mon Apr 27 00:00:00 UTC 2026,-61.08615000000282,null,null,null,null,null
Mon Apr 27 01:00:00 UTC 2026,-88.08615000000282,null,null,null,null,null
Mon Apr 27 02:00:00 UTC 2026,-96.08615000000282,null,null,null,null,null
Mon Apr 27 03:00:00 UTC 2026,-112.08615000000282,null,null,null,null,null
Mon Apr 27 04:00:00 UTC 2026,-50.08615000000282,null,null,null,null,null
Mon Apr 27 05:00:00 UTC 2026,-78.08615000000282,null,null,null,null,null
Mon Apr 27 06:00:00 UTC 2026,-89.08615000000282,null,null,null,null,null
Mon Apr 27 07:00:00 UTC 2026,-195.08615000000282,null,-95.08615000000282,null,null,null
Mon Apr 27 08:00:00 UTC 2026,-116.08615000000282,null,-89.83939675324957,null,null,null
Mon Apr 27 09:00:00 UTC 2026,-29.086150000002817,null,-84.59264350649633,null,null,null
Mon Apr 27 10:00:00 UTC 2026,-65.08615000000282,null,-79.34589025974307,null,null,null
Mon Apr 27 11:00:00 UTC 2026,57.91384999999718,null,-74.09913701298983,null,null,null
Mon Apr 27 12:00:00 UTC 2026,78.91384999999718,null,-68.85238376623658,null,null,null
Mon Apr 27 13:00:00 UTC 2026,38.91384999999718,null,-63.60563051948334,null,null,null
Mon Apr 27 14:00:00 UTC 2026,64.91384999999718,null,-58.35887727273009,null,null,null
Mon Apr 27 15:00:00 UTC 2026,29.913849999997183,null,-53.11212402597685,null,null,null
Mon Apr 27 16:00:00 UTC 2026,47.91384999999718,null,-47.86537077922359,null,null,null
Mon Apr 27 17:00:00 UTC 2026,97.91384999999718,null,-42.618617532470346,null,null,null
Mon Apr 27 18:00:00 UTC 2026,78.91384999999718,null,-37.3718642857171,null,null,null
Mon Apr 27 19:00:00 UTC 2026,74.91384999999718,null,-32.12511103896386,null,null,null
Mon Apr 27 20:00:00 UTC 2026,138.91384999999718,null,-26.878357792210608,null,null,null
Mon Apr 27 21:00:00 UTC 2026,41.91384999999718,null,-21.631604545457364,null,null,null
Mon Apr 27 22:00:00 UTC 2026,90.91384999999718,null,-16.38485129870412,null,null,null
Mon Apr 27 23:00:00 UTC 2026,66.91384999999718,null,-11.138098051950877,null,null,null
Tue Apr 28 00:00:00 UTC 2026,38.91384999999718,null,-5.891344805197633,null,null,null
Tue Apr 28 01:00:00 UTC 2026,62.91384999999718,null,-0.6445915584443753,null,null,null
Tue Apr 28 02:00:00 UTC 2026,84.91384999999718,null,4.602161688308868,null,null,null
Tue Apr 28 03:00:00 UTC 2026,54.91384999999718,null,9.848914935062112,null,null,null
Tue Apr 28 04:00:00 UTC 2026,85.91384999999718,null,15.095668181815356,null,null,null
Tue Apr 28 05:00:00 UTC 2026,78.91384999999718,null,20.3424214285686,null,null,null
Tue Apr 28 06:00:00 UTC 2026,78.91384999999718,null,25.589174675321857,null,null,null
Tue Apr 28 07:00:00 UTC 2026,153.91384999999718,null,30.8359279220751,null,null,null
Tue Apr 28 08:00:00 UTC 2026,107.91384999999718,null,36.08268116882836,null,null,null
Tue Apr 28 09:00:00 UTC 2026,101.91384999999718,null,41.3294344155816,null,null,null
Tue Apr 28 10:00:00 UTC 2026,110.91384999999718,null,46.576187662334846,null,null,null
Tue Apr 28 11:00:00 UTC 2026,84.91384999999718,null,51.822940909088096,null,null,null
Tue Apr 28 12:00:00 UTC 2026,37.91384999999718,null,57.06969415584134,null,null,null
Tue Apr 28 13:00:00 UTC 2026,43.91384999999718,null,62.31644740259459,null,null,null
Tue Apr 28 14:00:00 UTC 2026,122.91384999999718,null,67.56320064934785,null,null,null
Tue Apr 28 15:00:00 UTC 2026,129.91384999999718,null,72.80995389610108,null,null,null
Tue Apr 28 16:00:00 UTC 2026,111.91384999999718,null,78.05670714285432,null,null,null
Tue Apr 28 17:00:00 UTC 2026,122.91384999999718,null,83.30346038960758,null,null,null
Tue Apr 28 18:00:00 UTC 2026,116.91384999999718,null,88.55021363636081,null,null,null
Tue Apr 28 19:00:00 UTC 2026,32.91384999999718,null,93.79696688311407,null,null,null
