date,P_Kweek_-22_Kday_0_ETE_66_ORD_65_EXT_84_E2Ekor_83_EXTkor_65_DIFF_25,a,b,c,d,e
Sun Apr 05 13:00:00 UTC 2026,1.60629,-943.4185500000021,-2155.8701629032275,null,null,-1855.870162903228
Sun Apr 05 14:00:00 UTC 2026,1.60651,-943.4185500000021,-2213.063711290325,null,null,-1913.0637112903246
Sun Apr 05 15:00:00 UTC 2026,1.60657,-943.4185500000021,-2270.2572596774216,null,null,-1970.2572596774216
Sun Apr 05 16:00:00 UTC 2026,1.60668,-943.4185500000021,-2327.4508080645182,null,null,-2027.450808064518
Sun Apr 05 17:00:00 UTC 2026,1.6065,-943.4185500000021,-2384.644356451615,null,null,-2084.6443564516153
Sun Apr 05 18:00:00 UTC 2026,-943.4185500000021,null,-2441.837904838712,null,null,-2141.837904838712
Sun Apr 05 19:00:00 UTC 2026,-943.4185500000021,null,-2499.031453225809,null,null,-2199.0314532258085
Sun Apr 05 20:00:00 UTC 2026,-943.4185500000021,null,-2556.2250016129055,null,null,-2256.2250016129055
Sun Apr 05 21:00:00 UTC 2026,-2713.418550000002,null,-2613.418550000002,null,null,-2313.418550000002
Sun Apr 05 22:00:00 UTC 2026,-1990.4185500000021,null,null,null,null,null
Sun Apr 05 23:00:00 UTC 2026,-311.41855000000214,null,null,null,null,null
Mon Apr 06 00:00:00 UTC 2026,-250.41855000000214,null,null,null,null,null
Mon Apr 06 01:00:00 UTC 2026,-258.41855000000214,null,null,null,null,null
Mon Apr 06 02:00:00 UTC 2026,429.58144999999786,null,null,null,null,null
Mon Apr 06 03:00:00 UTC 2026,34.58144999999786,null,null,null,null,null
Mon Apr 06 04:00:00 UTC 2026,-16.418550000002142,null,null,null,null,null
Mon Apr 06 05:00:00 UTC 2026,155.58144999999786,null,null,null,null,null
Mon Apr 06 06:00:00 UTC 2026,750.5814499999979,null,null,null,null,null
Mon Apr 06 07:00:00 UTC 2026,48.58144999999786,null,null,null,null,null
Mon Apr 06 08:00:00 UTC 2026,-88.41855000000214,null,null,null,null,null
Mon Apr 06 09:00:00 UTC 2026,-144.41855000000214,null,null,null,null,null
Mon Apr 06 10:00:00 UTC 2026,-513.4185500000021,null,null,null,null,null
Mon Apr 06 11:00:00 UTC 2026,-31.418550000002142,null,null,null,null,null
Mon Apr 06 12:00:00 UTC 2026,290.58144999999786,null,null,null,null,null
Mon Apr 06 13:00:00 UTC 2026,671.5814499999979,null,null,null,null,null
Mon Apr 06 14:00:00 UTC 2026,582.5814499999979,null,null,null,null,null
Mon Apr 06 15:00:00 UTC 2026,764.5814499999979,null,null,null,null,null
Mon Apr 06 16:00:00 UTC 2026,764.5814499999979,null,null,null,null,null
Mon Apr 06 17:00:00 UTC 2026,825.5814499999979,null,null,null,null,null
Mon Apr 06 18:00:00 UTC 2026,416.58144999999786,null,null,null,null,null
Mon Apr 06 19:00:00 UTC 2026,655.5814499999979,null,null,null,null,null
Mon Apr 06 20:00:00 UTC 2026,199.58144999999786,null,null,null,null,null
Mon Apr 06 21:00:00 UTC 2026,-225.41855000000214,null,null,null,null,null
Mon Apr 06 22:00:00 UTC 2026,-300.41855000000214,null,null,null,null,null
Mon Apr 06 23:00:00 UTC 2026,1105.5814499999979,null,null,null,null,null
Tue Apr 07 00:00:00 UTC 2026,1426.5814499999979,null,null,null,null,null
Tue Apr 07 01:00:00 UTC 2026,1459.5814499999979,null,null,null,null,null
Tue Apr 07 02:00:00 UTC 2026,1022.5814499999979,null,null,null,null,null
Tue Apr 07 03:00:00 UTC 2026,375.58144999999786,null,null,null,null,null
Tue Apr 07 04:00:00 UTC 2026,856.5814499999979,null,null,null,null,null
Tue Apr 07 05:00:00 UTC 2026,782.5814499999979,null,null,null,null,null
Tue Apr 07 06:00:00 UTC 2026,1298.5814499999979,null,null,null,null,null
Tue Apr 07 07:00:00 UTC 2026,915.5814499999979,null,null,null,null,null
Tue Apr 07 08:00:00 UTC 2026,806.5814499999979,null,null,null,null,null
Tue Apr 07 09:00:00 UTC 2026,1222.5814499999979,null,null,null,null,null
Tue Apr 07 10:00:00 UTC 2026,1190.5814499999979,null,null,null,null,null
Tue Apr 07 11:00:00 UTC 2026,673.5814499999979,null,null,null,null,null
Tue Apr 07 12:00:00 UTC 2026,794.5814499999979,null,null,null,null,null
Tue Apr 07 13:00:00 UTC 2026,820.5814499999979,null,null,null,null,null
Tue Apr 07 14:00:00 UTC 2026,813.5814499999979,null,null,null,null,null
Tue Apr 07 15:00:00 UTC 2026,1004.5814499999979,null,null,null,null,null
Tue Apr 07 16:00:00 UTC 2026,715.5814499999979,null,null,null,null,null
Tue Apr 07 17:00:00 UTC 2026,676.5814499999979,null,null,null,null,null
Tue Apr 07 18:00:00 UTC 2026,1080.5814499999979,null,null,null,null,null
Tue Apr 07 19:00:00 UTC 2026,881.5814499999979,null,null,null,null,null
Tue Apr 07 20:00:00 UTC 2026,1243.5814499999979,null,null,null,null,null
Tue Apr 07 21:00:00 UTC 2026,335.58144999999786,null,null,null,null,null
Tue Apr 07 22:00:00 UTC 2026,-6.418550000002142,null,null,null,null,null
Tue Apr 07 23:00:00 UTC 2026,982.5814499999979,null,null,null,null,null
Wed Apr 08 00:00:00 UTC 2026,1316.5814499999979,null,null,null,null,null
Wed Apr 08 01:00:00 UTC 2026,1123.5814499999979,null,null,null,null,null
Wed Apr 08 02:00:00 UTC 2026,1198.5814499999979,null,null,null,null,null
Wed Apr 08 03:00:00 UTC 2026,1351.5814499999979,null,null,null,null,null
Wed Apr 08 04:00:00 UTC 2026,1444.5814499999979,null,null,null,null,null
Wed Apr 08 05:00:00 UTC 2026,1081.5814499999979,null,null,null,null,null
Wed Apr 08 06:00:00 UTC 2026,1201.5814499999979,null,null,null,null,null
Wed Apr 08 07:00:00 UTC 2026,1292.5814499999979,null,null,null,null,null
Wed Apr 08 08:00:00 UTC 2026,1172.5814499999979,null,null,null,null,null
Wed Apr 08 09:00:00 UTC 2026,1326.5814499999979,null,null,null,null,null
Wed Apr 08 10:00:00 UTC 2026,1002.5814499999979,null,null,null,null,null
Wed Apr 08 11:00:00 UTC 2026,829.5814499999979,null,null,null,null,null
Wed Apr 08 12:00:00 UTC 2026,742.5814499999979,null,null,null,null,null
Wed Apr 08 13:00:00 UTC 2026,1140.5814499999979,null,null,null,null,null
Wed Apr 08 14:00:00 UTC 2026,1211.5814499999979,null,null,null,null,null
Wed Apr 08 15:00:00 UTC 2026,1254.5814499999979,null,null,null,null,null
Wed Apr 08 16:00:00 UTC 2026,1276.5814499999979,null,null,null,null,null
Wed Apr 08 17:00:00 UTC 2026,944.5814499999979,null,null,null,null,null
Wed Apr 08 18:00:00 UTC 2026,929.5814499999979,null,null,null,null,null
Wed Apr 08 19:00:00 UTC 2026,674.5814499999979,null,null,null,null,null
Wed Apr 08 20:00:00 UTC 2026,456.58144999999786,null,null,null,null,null
Wed Apr 08 21:00:00 UTC 2026,-141.41855000000214,null,null,null,null,null
Wed Apr 08 22:00:00 UTC 2026,-27.418550000002142,null,null,null,null,null
Wed Apr 08 23:00:00 UTC 2026,1046.5814499999979,null,null,null,null,null
Thu Apr 09 00:00:00 UTC 2026,1612.5814499999979,null,null,null,null,null
Thu Apr 09 01:00:00 UTC 2026,1931.5814499999979,null,null,null,null,null
Thu Apr 09 02:00:00 UTC 2026,1667.5814499999979,null,null,null,null,null
Thu Apr 09 03:00:00 UTC 2026,1734.5814499999979,null,null,null,null,null
Thu Apr 09 04:00:00 UTC 2026,1613.5814499999979,null,null,null,null,null
Thu Apr 09 05:00:00 UTC 2026,1719.5814499999979,null,null,null,null,null
Thu Apr 09 06:00:00 UTC 2026,1740.5814499999979,null,null,null,null,null
Thu Apr 09 07:00:00 UTC 2026,1305.5814499999979,null,null,null,null,null
Thu Apr 09 08:00:00 UTC 2026,1443.5814499999979,null,null,null,null,null
Thu Apr 09 09:00:00 UTC 2026,2197.581449999998,null,2297.581449999998,null,null,null
Thu Apr 09 10:00:00 UTC 2026,2071.581449999998,null,2128.9660653846136,null,null,null
Thu Apr 09 11:00:00 UTC 2026,2145.581449999998,null,1960.3506807692286,null,null,null
Thu Apr 09 12:00:00 UTC 2026,2188.581449999998,null,1791.735296153844,null,null,null
Thu Apr 09 13:00:00 UTC 2026,1518.5814499999979,null,1623.1199115384593,null,null,null
Thu Apr 09 14:00:00 UTC 2026,1301.5814499999979,null,1454.5045269230748,null,null,null
Thu Apr 09 15:00:00 UTC 2026,1456.5814499999979,null,1285.88914230769,null,null,null
Thu Apr 09 16:00:00 UTC 2026,1891.5814499999979,null,1117.2737576923057,null,null,null
Thu Apr 09 17:00:00 UTC 2026,1268.5814499999979,null,948.658373076921,null,null,null
Thu Apr 09 18:00:00 UTC 2026,1192.5814499999979,null,780.0429884615363,null,null,null
Thu Apr 09 19:00:00 UTC 2026,809.5814499999979,null,611.4276038461518,null,null,null
Thu Apr 09 20:00:00 UTC 2026,798.5814499999979,null,442.8122192307671,null,null,null
Thu Apr 09 21:00:00 UTC 2026,340.58144999999786,null,274.1968346153825,null,null,null
Thu Apr 09 22:00:00 UTC 2026,5.581449999997858,null,105.58144999999786,null,null,null
Thu Apr 09 23:00:00 UTC 2026,1165.5814499999979,null,null,null,null,null
Fri Apr 10 00:00:00 UTC 2026,1364.5814499999979,null,null,null,null,null
Fri Apr 10 01:00:00 UTC 2026,1386.5814499999979,null,null,null,null,null
Fri Apr 10 02:00:00 UTC 2026,1402.5814499999979,null,null,null,null,null
Fri Apr 10 03:00:00 UTC 2026,1491.5814499999979,null,null,null,null,null
Fri Apr 10 04:00:00 UTC 2026,1550.5814499999979,null,null,null,null,null
Fri Apr 10 05:00:00 UTC 2026,1492.5814499999979,null,null,null,null,null
Fri Apr 10 06:00:00 UTC 2026,1256.5814499999979,null,null,null,null,null
Fri Apr 10 07:00:00 UTC 2026,1268.5814499999979,null,null,null,null,null
Fri Apr 10 08:00:00 UTC 2026,1275.5814499999979,null,null,null,null,null
Fri Apr 10 09:00:00 UTC 2026,911.5814499999979,null,null,null,null,null
Fri Apr 10 10:00:00 UTC 2026,1231.5814499999979,null,null,null,null,null
Fri Apr 10 11:00:00 UTC 2026,1292.5814499999979,null,null,null,null,null
Fri Apr 10 12:00:00 UTC 2026,1065.5814499999979,null,null,null,null,null
