date,P_Kweek_78_Kday_-20_ETE_64_ORD_67_EXT_82_E2Ekor_80_EXTkor_63_DIFF_26,a,b,c,d,e
Tue Apr 14 15:00:00 UTC 2026,-1451.2806499999715,null,-1184.947316666638,null,null,null
Tue Apr 14 16:00:00 UTC 2026,-1404.2806499999715,null,-1304.2806499999715,null,null,null
Tue Apr 14 17:00:00 UTC 2026,-1047.2806499999715,null,null,null,null,null
Tue Apr 14 18:00:00 UTC 2026,-1280.2806499999715,null,null,null,null,null
Tue Apr 14 19:00:00 UTC 2026,-1197.2806499999715,null,null,null,null,null
Tue Apr 14 20:00:00 UTC 2026,-1608.2806499999715,null,null,null,null,null
Tue Apr 14 21:00:00 UTC 2026,-2081.2806499999715,null,null,null,null,null
Tue Apr 14 22:00:00 UTC 2026,-1909.2806499999715,null,null,null,null,null
Tue Apr 14 23:00:00 UTC 2026,-1415.2806499999715,null,null,null,null,null
Wed Apr 15 00:00:00 UTC 2026,-1913.2806499999715,null,null,null,null,null
Wed Apr 15 01:00:00 UTC 2026,-2005.2806499999715,null,null,null,null,null
Wed Apr 15 02:00:00 UTC 2026,-2104.2806499999715,null,null,null,null,null
Wed Apr 15 03:00:00 UTC 2026,-1927.2806499999715,null,null,null,null,null
Wed Apr 15 04:00:00 UTC 2026,-1834.2806499999715,null,null,null,null,null
Wed Apr 15 05:00:00 UTC 2026,-2060.2806499999715,null,null,null,null,null
Wed Apr 15 06:00:00 UTC 2026,-1828.2806499999715,null,null,null,null,null
Wed Apr 15 07:00:00 UTC 2026,-2035.2806499999715,null,null,null,null,null
Wed Apr 15 08:00:00 UTC 2026,-2469.2806499999715,null,null,null,null,null
Wed Apr 15 09:00:00 UTC 2026,-1900.2806499999715,null,null,null,null,null
Wed Apr 15 10:00:00 UTC 2026,-1737.2806499999715,null,-1637.2806499999715,-1537.2806499999715,null,null
Wed Apr 15 11:00:00 UTC 2026,-2095.2806499999715,null,-1814.2806499999715,-1714.2806499999715,null,null
Wed Apr 15 12:00:00 UTC 2026,-1858.2806499999715,null,-1991.2806499999715,-1891.2806499999715,null,null
Wed Apr 15 13:00:00 UTC 2026,-2322.2806499999715,null,-2168.2806499999715,-2068.2806499999715,null,null
Wed Apr 15 14:00:00 UTC 2026,-2445.2806499999715,null,-2345.2806499999715,-2245.2806499999715,null,null
Wed Apr 15 15:00:00 UTC 2026,-1971.2806499999715,null,null,null,null,null
Wed Apr 15 16:00:00 UTC 2026,-2404.2806499999715,null,null,null,null,null
Wed Apr 15 17:00:00 UTC 2026,-2186.2806499999715,null,null,null,null,null
Wed Apr 15 18:00:00 UTC 2026,-2133.2806499999715,null,null,null,null,null
Wed Apr 15 19:00:00 UTC 2026,-1946.2806499999715,null,null,null,null,null
Wed Apr 15 20:00:00 UTC 2026,-1929.2806499999715,null,-1829.2806499999715,null,null,null
Wed Apr 15 21:00:00 UTC 2026,-2315.2806499999715,null,-1960.5028722221937,null,null,null
Wed Apr 15 22:00:00 UTC 2026,-2336.2806499999715,null,-2091.725094444416,null,null,null
Wed Apr 15 23:00:00 UTC 2026,-2159.2806499999715,null,-2222.947316666638,null,null,null
Thu Apr 16 00:00:00 UTC 2026,-2584.2806499999715,null,-2354.16953888886,null,null,null
Thu Apr 16 01:00:00 UTC 2026,-2815.2806499999715,null,-2485.391761111083,null,null,null
Thu Apr 16 02:00:00 UTC 2026,-2639.2806499999715,null,-2616.6139833333045,null,null,null
Thu Apr 16 03:00:00 UTC 2026,-2839.2806499999715,null,-2747.836205555527,null,null,null
Thu Apr 16 04:00:00 UTC 2026,-2833.2806499999715,null,-2879.0584277777493,null,null,null
Thu Apr 16 05:00:00 UTC 2026,-3110.2806499999715,null,-3010.2806499999715,null,null,null
Thu Apr 16 06:00:00 UTC 2026,-2809.2806499999715,null,null,null,null,null
Thu Apr 16 07:00:00 UTC 2026,-2807.2806499999715,null,null,null,null,null
Thu Apr 16 08:00:00 UTC 2026,-2848.2806499999715,null,null,null,null,null
Thu Apr 16 09:00:00 UTC 2026,-2917.2806499999715,null,null,null,null,null
Thu Apr 16 10:00:00 UTC 2026,-2637.2806499999715,null,null,null,null,null
Thu Apr 16 11:00:00 UTC 2026,-2473.2806499999715,null,-2373.2806499999715,-2273.2806499999715,null,null
Thu Apr 16 12:00:00 UTC 2026,-2519.2806499999715,null,-2535.0806499999717,-2435.0806499999717,null,null
Thu Apr 16 13:00:00 UTC 2026,-2773.2806499999715,null,-2696.880649999972,-2596.880649999972,null,null
Thu Apr 16 14:00:00 UTC 2026,-3112.2806499999715,null,-2858.6806499999716,-2758.6806499999716,null,null
Thu Apr 16 15:00:00 UTC 2026,-3124.2806499999715,null,-3020.480649999972,-2920.480649999972,null,null
Thu Apr 16 16:00:00 UTC 2026,-3282.2806499999715,null,-3182.2806499999715,-3082.2806499999715,null,null
Thu Apr 16 17:00:00 UTC 2026,-3181.2806499999715,null,null,null,null,null
Thu Apr 16 18:00:00 UTC 2026,-3200.2806499999715,null,null,null,null,null
Thu Apr 16 19:00:00 UTC 2026,-2840.2806499999715,null,null,null,null,null
Thu Apr 16 20:00:00 UTC 2026,-2635.2806499999715,null,-2535.2806499999715,null,null,null
Thu Apr 16 21:00:00 UTC 2026,-2950.2806499999715,null,-2614.994935714257,null,null,null
Thu Apr 16 22:00:00 UTC 2026,-2750.2806499999715,null,-2694.709221428543,null,null,null
Thu Apr 16 23:00:00 UTC 2026,-2689.2806499999715,null,-2774.4235071428284,null,null,null
Fri Apr 17 00:00:00 UTC 2026,-2931.2806499999715,null,-2854.137792857114,null,null,null
Fri Apr 17 01:00:00 UTC 2026,-2723.2806499999715,null,-2933.8520785714,null,null,null
Fri Apr 17 02:00:00 UTC 2026,-3193.2806499999715,null,-3013.5663642856857,null,null,null
Fri Apr 17 03:00:00 UTC 2026,-3193.2806499999715,null,-3093.2806499999715,null,null,null
Fri Apr 17 04:00:00 UTC 2026,-3081.2806499999715,null,null,null,null,null
Fri Apr 17 05:00:00 UTC 2026,-2930.2806499999715,null,null,null,null,null
Fri Apr 17 06:00:00 UTC 2026,-3236.2806499999715,null,null,null,null,null
Fri Apr 17 07:00:00 UTC 2026,-3056.2806499999715,null,null,null,null,null
Fri Apr 17 08:00:00 UTC 2026,-3108.2806499999715,null,null,null,null,null
Fri Apr 17 09:00:00 UTC 2026,-2860.2806499999715,null,null,null,null,null
Fri Apr 17 10:00:00 UTC 2026,-2923.2806499999715,null,null,null,null,null
Fri Apr 17 11:00:00 UTC 2026,-2345.2806499999715,null,-2245.2806499999715,null,null,null
Fri Apr 17 12:00:00 UTC 2026,-2785.2806499999715,null,-2477.2806499999715,null,null,null
Fri Apr 17 13:00:00 UTC 2026,-2809.2806499999715,null,-2709.2806499999715,null,null,null
Fri Apr 17 14:00:00 UTC 2026,-2355.2806499999715,null,null,null,null,null
Fri Apr 17 15:00:00 UTC 2026,-3009.2806499999715,null,null,null,null,null
Fri Apr 17 16:00:00 UTC 2026,-3223.2806499999715,null,null,null,null,null
Fri Apr 17 17:00:00 UTC 2026,-2677.2806499999715,null,null,null,null,null
Fri Apr 17 18:00:00 UTC 2026,-2382.2806499999715,null,-2282.2806499999715,null,null,null
Fri Apr 17 19:00:00 UTC 2026,-2478.2806499999715,null,-2303.535551960756,null,null,null
Fri Apr 17 20:00:00 UTC 2026,-2967.2806499999715,null,-2324.7904539215406,null,null,null
Fri Apr 17 21:00:00 UTC 2026,-2967.2806499999715,null,-2346.045355882324,null,null,null
Fri Apr 17 22:00:00 UTC 2026,-2967.2806499999715,null,-2367.3002578431087,null,null,null
Fri Apr 17 23:00:00 UTC 2026,-2967.2806499999715,null,-2388.5551598038933,null,null,null
Sat Apr 18 00:00:00 UTC 2026,-2967.2806499999715,null,-2409.8100617646774,null,null,null
Sat Apr 18 01:00:00 UTC 2026,-2967.2806499999715,null,-2431.064963725462,null,null,null
Sat Apr 18 02:00:00 UTC 2026,-2967.2806499999715,null,-2452.319865686246,null,null,null
Sat Apr 18 03:00:00 UTC 2026,-2967.2806499999715,null,-2473.57476764703,null,null,null
Sat Apr 18 04:00:00 UTC 2026,-2967.2806499999715,null,-2494.8296696078146,null,null,null
Sat Apr 18 05:00:00 UTC 2026,-2967.2806499999715,null,-2516.084571568599,null,null,null
Sat Apr 18 06:00:00 UTC 2026,-2967.2806499999715,null,-2537.339473529383,null,null,null
Sat Apr 18 07:00:00 UTC 2026,-2967.2806499999715,null,-2558.5943754901677,null,null,null
Sat Apr 18 08:00:00 UTC 2026,-2967.2806499999715,null,-2579.8492774509523,null,null,null
Sat Apr 18 09:00:00 UTC 2026,-2967.2806499999715,null,-2601.1041794117364,null,null,null
Sat Apr 18 10:00:00 UTC 2026,-2967.2806499999715,null,-2622.3590813725204,null,null,null
Sat Apr 18 11:00:00 UTC 2026,-2967.2806499999715,null,-2643.6139833333045,null,null,null
Sat Apr 18 12:00:00 UTC 2026,-2967.2806499999715,null,-2664.8688852940895,null,null,null
Sat Apr 18 13:00:00 UTC 2026,-2967.2806499999715,null,-2686.1237872548736,null,null,null
Sat Apr 18 14:00:00 UTC 2026,-2967.2806499999715,null,-2707.3786892156577,null,null,null
Sat Apr 18 15:00:00 UTC 2026,-2967.2806499999715,null,-2728.6335911764418,null,null,null
Sat Apr 18 16:00:00 UTC 2026,-2967.2806499999715,null,-2749.8884931372268,null,null,null
Sat Apr 18 17:00:00 UTC 2026,-2967.2806499999715,null,-2771.143395098011,null,null,null
Sat Apr 18 18:00:00 UTC 2026,-2967.2806499999715,null,-2792.398297058795,null,null,null
Sat Apr 18 19:00:00 UTC 2026,-2967.2806499999715,null,-2813.653199019579,null,null,null
Sat Apr 18 20:00:00 UTC 2026,-2967.2806499999715,null,-2834.9081009803635,null,null,null
Sat Apr 18 21:00:00 UTC 2026,-2967.2806499999715,null,-2856.163002941148,null,null,null
Sat Apr 18 22:00:00 UTC 2026,-2967.2806499999715,null,-2877.4179049019326,null,null,null
Sat Apr 18 23:00:00 UTC 2026,-2967.2806499999715,null,-2898.6728068627167,null,null,null
Sun Apr 19 00:00:00 UTC 2026,-2967.2806499999715,null,-2919.927708823501,null,null,null
Sun Apr 19 01:00:00 UTC 2026,-2967.2806499999715,null,-2941.1826107842853,null,null,null
Sun Apr 19 02:00:00 UTC 2026,-2967.2806499999715,null,-2962.4375127450694,null,null,null
Sun Apr 19 03:00:00 UTC 2026,-2967.2806499999715,null,-2983.692414705854,null,null,null
Sun Apr 19 04:00:00 UTC 2026,-2967.2806499999715,null,-3004.947316666638,null,null,null
Sun Apr 19 05:00:00 UTC 2026,-2967.2806499999715,null,-3026.2022186274226,null,null,null
Sun Apr 19 06:00:00 UTC 2026,-2967.2806499999715,null,-3047.457120588207,null,null,null
Sun Apr 19 07:00:00 UTC 2026,-2967.2806499999715,null,-3068.712022548991,null,null,null
Sun Apr 19 08:00:00 UTC 2026,-2967.2806499999715,null,-3089.9669245097753,null,null,null
Sun Apr 19 09:00:00 UTC 2026,-2967.2806499999715,null,-3111.2218264705593,null,null,null
Sun Apr 19 10:00:00 UTC 2026,-2967.2806499999715,null,-3132.4767284313443,null,null,null
Sun Apr 19 11:00:00 UTC 2026,-2967.2806499999715,null,-3153.731630392129,null,null,null
Sun Apr 19 12:00:00 UTC 2026,-2967.2806499999715,null,-3174.9865323529125,null,null,null
Sun Apr 19 13:00:00 UTC 2026,-2967.2806499999715,null,-3196.241434313697,null,null,null
Sun Apr 19 14:00:00 UTC 2026,-2967.2806499999715,null,-3217.4963362744816,null,null,null
Sun Apr 19 15:00:00 UTC 2026,-2967.2806499999715,null,-3238.751238235265,null,null,null
Sun Apr 19 16:00:00 UTC 2026,-2967.2806499999715,null,-3260.0061401960497,null,null,null
Sun Apr 19 17:00:00 UTC 2026,-2967.2806499999715,null,-3281.2610421568343,null,null,null
Sun Apr 19 18:00:00 UTC 2026,-2967.2806499999715,null,-3302.515944117619,null,null,null
Sun Apr 19 19:00:00 UTC 2026,-2967.2806499999715,null,-3323.7708460784033,null,null,null
Sun Apr 19 20:00:00 UTC 2026,-2967.2806499999715,null,-3345.025748039187,null,null,null
Sun Apr 19 21:00:00 UTC 2026,-3466.2806499999715,null,-3366.2806499999715,null,null,null
Sun Apr 19 22:00:00 UTC 2026,-2951.2806499999715,null,null,null,null,null
Sun Apr 19 23:00:00 UTC 2026,-2742.2806499999715,null,null,null,null,null
Mon Apr 20 00:00:00 UTC 2026,-2597.2806499999715,null,-2497.2806499999715,null,null,null
Mon Apr 20 01:00:00 UTC 2026,-2907.2806499999715,null,-2618.480649999972,null,null,null
Mon Apr 20 02:00:00 UTC 2026,-3011.2806499999715,null,-2739.6806499999716,null,null,null
Mon Apr 20 03:00:00 UTC 2026,-2995.2806499999715,null,-2860.8806499999714,null,null,null
Mon Apr 20 04:00:00 UTC 2026,-3151.2806499999715,null,-2982.0806499999717,null,null,null
Mon Apr 20 05:00:00 UTC 2026,-3203.2806499999715,null,-3103.2806499999715,null,null,null
Mon Apr 20 06:00:00 UTC 2026,-3051.2806499999715,null,null,null,null,null
Mon Apr 20 07:00:00 UTC 2026,-3168.2806499999715,null,null,null,null,null
Mon Apr 20 08:00:00 UTC 2026,-3093.2806499999715,null,null,null,null,null
Mon Apr 20 09:00:00 UTC 2026,-3177.2806499999715,null,null,null,null,null
Mon Apr 20 10:00:00 UTC 2026,-3074.2806499999715,null,null,null,null,null
Mon Apr 20 11:00:00 UTC 2026,-3150.2806499999715,null,null,null,null,null
Mon Apr 20 12:00:00 UTC 2026,-3194.2806499999715,null,null,null,null,null
Mon Apr 20 13:00:00 UTC 2026,-2986.2806499999715,null,null,null,null,null
Mon Apr 20 14:00:00 UTC 2026,-2815.2806499999715,null,null,null,null,null
Mon Apr 20 15:00:00 UTC 2026,-2772.2806499999715,null,null,null,null,null
Mon Apr 20 16:00:00 UTC 2026,-2820.2806499999715,null,null,null,null,null
Mon Apr 20 17:00:00 UTC 2026,-2448.2806499999715,null,null,null,null,null
Mon Apr 20 18:00:00 UTC 2026,-2451.2806499999715,null,null,null,null,null
Mon Apr 20 19:00:00 UTC 2026,-2101.2806499999715,null,null,null,null,null
Mon Apr 20 20:00:00 UTC 2026,-2071.2806499999715,null,null,null,null,null
Mon Apr 20 21:00:00 UTC 2026,-2000.2806499999715,null,-1900.2806499999715,null,null,null
Mon Apr 20 22:00:00 UTC 2026,-2193.2806499999715,null,-1973.1227552631294,null,null,null
Mon Apr 20 23:00:00 UTC 2026,-2055.2806499999715,null,-2045.9648605262873,null,null,null
Tue Apr 21 00:00:00 UTC 2026,-2266.2806499999715,null,-2118.806965789445,null,null,null
Tue Apr 21 01:00:00 UTC 2026,-2279.2806499999715,null,-2191.649071052603,null,null,null
Tue Apr 21 02:00:00 UTC 2026,-2483.2806499999715,null,-2264.4911763157606,null,null,null
Tue Apr 21 03:00:00 UTC 2026,-2410.2806499999715,null,-2337.333281578919,null,null,null
Tue Apr 21 04:00:00 UTC 2026,-2448.2806499999715,null,-2410.1753868420765,null,null,null
Tue Apr 21 05:00:00 UTC 2026,-2714.2806499999715,null,-2483.017492105235,null,null,null
Tue Apr 21 06:00:00 UTC 2026,-2566.2806499999715,null,-2555.8595973683923,null,null,null
Tue Apr 21 07:00:00 UTC 2026,-2675.2806499999715,null,-2628.7017026315502,null,null,null
Tue Apr 21 08:00:00 UTC 2026,-2579.2806499999715,null,-2701.543807894708,null,null,null
Tue Apr 21 09:00:00 UTC 2026,-2844.2806499999715,null,-2774.3859131578656,null,null,null
Tue Apr 21 10:00:00 UTC 2026,-2752.2806499999715,null,-2847.228018421024,null,null,null
Tue Apr 21 11:00:00 UTC 2026,-2749.2806499999715,null,-2920.070123684182,null,null,null
Tue Apr 21 12:00:00 UTC 2026,-2671.2806499999715,null,-2992.91222894734,null,null,null
Tue Apr 21 13:00:00 UTC 2026,-3070.2806499999715,null,-3065.7543342104973,null,null,null
Tue Apr 21 14:00:00 UTC 2026,-3112.2806499999715,null,-3138.5964394736557,null,null,null
Tue Apr 21 15:00:00 UTC 2026,-3006.2806499999715,null,-3211.438544736813,null,null,null
