date,P_Kweek_72_Kday_91_ETE_70_ORD_70_EXT_85_E2Ekor_83_EXTkor_71_DIFF_26,a,b,c,d,e
Sat Apr 11 14:00:00 UTC 2026,-1816.2433200000087,null,-1676.016653333342,null,null,null
Sat Apr 11 15:00:00 UTC 2026,-1816.2433200000087,null,-1662.963320000009,null,null,null
Sat Apr 11 16:00:00 UTC 2026,-1816.2433200000087,null,-1649.9099866666752,null,null,null
Sat Apr 11 17:00:00 UTC 2026,-1816.2433200000087,null,-1636.8566533333421,null,null,null
Sat Apr 11 18:00:00 UTC 2026,-1816.2433200000087,null,-1623.8033200000086,null,null,null
Sat Apr 11 19:00:00 UTC 2026,-1816.2433200000087,null,-1610.7499866666753,null,null,null
Sat Apr 11 20:00:00 UTC 2026,-1816.2433200000087,null,-1597.6966533333418,null,null,null
Sat Apr 11 21:00:00 UTC 2026,-1816.2433200000087,null,-1584.6433200000085,null,null,null
Sat Apr 11 22:00:00 UTC 2026,-1816.2433200000087,null,-1571.5899866666753,null,null,null
Sat Apr 11 23:00:00 UTC 2026,-1816.2433200000087,null,-1558.5366533333422,null,null,null
Sun Apr 12 00:00:00 UTC 2026,-1816.2433200000087,null,-1545.483320000009,null,null,null
Sun Apr 12 01:00:00 UTC 2026,-1816.2433200000087,null,-1532.4299866666752,null,null,null
Sun Apr 12 02:00:00 UTC 2026,-1816.2433200000087,null,-1519.3766533333421,null,null,null
Sun Apr 12 03:00:00 UTC 2026,-1816.2433200000087,null,-1506.3233200000088,null,null,null
Sun Apr 12 04:00:00 UTC 2026,-1816.2433200000087,null,-1493.2699866666753,null,null,null
Sun Apr 12 05:00:00 UTC 2026,-1816.2433200000087,null,-1480.216653333342,null,null,null
Sun Apr 12 06:00:00 UTC 2026,-1816.2433200000087,null,-1467.1633200000088,null,null,null
Sun Apr 12 07:00:00 UTC 2026,-1816.2433200000087,null,-1454.1099866666755,null,null,null
Sun Apr 12 08:00:00 UTC 2026,-1816.2433200000087,null,-1441.0566533333417,null,null,null
Sun Apr 12 09:00:00 UTC 2026,-1816.2433200000087,null,-1428.0033200000087,null,null,null
Sun Apr 12 10:00:00 UTC 2026,-1816.2433200000087,null,-1414.9499866666754,null,null,null
Sun Apr 12 11:00:00 UTC 2026,-1816.2433200000087,null,-1401.8966533333419,null,null,null
Sun Apr 12 12:00:00 UTC 2026,-1816.2433200000087,null,-1388.8433200000086,null,null,null
Sun Apr 12 13:00:00 UTC 2026,-1816.2433200000087,null,-1375.7899866666753,null,null,null
Sun Apr 12 14:00:00 UTC 2026,-1816.2433200000087,null,-1362.736653333342,null,null,null
Sun Apr 12 15:00:00 UTC 2026,-1816.2433200000087,null,-1349.6833200000087,null,null,null
Sun Apr 12 16:00:00 UTC 2026,-1816.2433200000087,null,-1336.6299866666754,null,null,null
Sun Apr 12 17:00:00 UTC 2026,-1816.2433200000087,null,-1323.576653333342,null,null,null
Sun Apr 12 18:00:00 UTC 2026,-1816.2433200000087,null,-1310.5233200000087,null,null,null
Sun Apr 12 19:00:00 UTC 2026,-1816.2433200000087,null,-1297.4699866666751,null,null,null
Sun Apr 12 20:00:00 UTC 2026,-1816.2433200000087,null,-1284.4166533333419,null,null,null
Sun Apr 12 21:00:00 UTC 2026,-2106.2433200000087,null,-1271.3633200000086,null,null,null
Sun Apr 12 22:00:00 UTC 2026,-2072.2433200000087,null,-1258.3099866666753,null,null,null
Sun Apr 12 23:00:00 UTC 2026,-1719.2433200000087,null,-1245.256653333342,null,null,null
Mon Apr 13 00:00:00 UTC 2026,-1738.2433200000087,null,-1232.2033200000087,null,null,null
Mon Apr 13 01:00:00 UTC 2026,-1515.2433200000087,null,-1219.1499866666752,null,null,null
Mon Apr 13 02:00:00 UTC 2026,-1276.2433200000087,null,-1206.096653333342,null,null,null
Mon Apr 13 03:00:00 UTC 2026,-1409.2433200000087,null,-1193.0433200000089,null,null,null
Mon Apr 13 04:00:00 UTC 2026,-1317.2433200000087,null,-1179.9899866666753,null,null,null
Mon Apr 13 05:00:00 UTC 2026,-1502.2433200000087,null,-1166.936653333342,null,null,null
Mon Apr 13 06:00:00 UTC 2026,-1475.2433200000087,null,-1153.8833200000086,null,null,null
Mon Apr 13 07:00:00 UTC 2026,-1429.2433200000087,null,-1140.8299866666753,null,null,null
Mon Apr 13 08:00:00 UTC 2026,-1712.2433200000087,null,-1127.776653333342,null,null,null
Mon Apr 13 09:00:00 UTC 2026,-1453.2433200000087,null,-1114.7233200000087,null,null,null
Mon Apr 13 10:00:00 UTC 2026,-1651.2433200000087,null,-1101.6699866666754,null,null,null
Mon Apr 13 11:00:00 UTC 2026,-1557.2433200000087,null,-1088.616653333342,null,null,null
Mon Apr 13 12:00:00 UTC 2026,-1590.2433200000087,null,-1075.5633200000086,null,null,null
Mon Apr 13 13:00:00 UTC 2026,-1615.2433200000087,null,-1062.5099866666753,null,null,null
Mon Apr 13 14:00:00 UTC 2026,-1622.2433200000087,null,-1049.456653333342,null,null,null
Mon Apr 13 15:00:00 UTC 2026,-1199.2433200000087,null,-1036.4033200000085,null,null,null
Mon Apr 13 16:00:00 UTC 2026,-1222.2433200000087,null,-1023.3499866666754,null,null,null
Mon Apr 13 17:00:00 UTC 2026,-1169.2433200000087,null,-1010.2966533333421,null,null,null
Mon Apr 13 18:00:00 UTC 2026,-1097.2433200000087,null,-997.2433200000087,null,null,null
Mon Apr 13 19:00:00 UTC 2026,-1205.2433200000087,null,null,null,null,null
Mon Apr 13 20:00:00 UTC 2026,-1293.2433200000087,null,null,null,null,null
Mon Apr 13 21:00:00 UTC 2026,-1610.2433200000087,null,null,null,null,null
Mon Apr 13 22:00:00 UTC 2026,-1717.2433200000087,null,null,null,null,null
Mon Apr 13 23:00:00 UTC 2026,-1385.2433200000087,null,null,null,null,null
Tue Apr 14 00:00:00 UTC 2026,-913.2433200000087,null,null,null,null,null
Tue Apr 14 01:00:00 UTC 2026,-1225.2433200000087,null,null,null,null,null
Tue Apr 14 02:00:00 UTC 2026,-1341.2433200000087,null,null,null,null,null
Tue Apr 14 03:00:00 UTC 2026,-1453.2433200000087,null,null,null,null,null
Tue Apr 14 04:00:00 UTC 2026,-1126.2433200000087,null,null,null,null,null
Tue Apr 14 05:00:00 UTC 2026,-1233.2433200000087,null,null,null,null,null
Tue Apr 14 06:00:00 UTC 2026,-1395.2433200000087,null,null,null,null,null
Tue Apr 14 07:00:00 UTC 2026,-1709.2433200000087,null,null,null,null,null
Tue Apr 14 08:00:00 UTC 2026,-1376.2433200000087,null,null,null,null,null
Tue Apr 14 09:00:00 UTC 2026,-1346.2433200000087,null,null,null,null,null
Tue Apr 14 10:00:00 UTC 2026,-1295.2433200000087,null,null,null,null,null
Tue Apr 14 11:00:00 UTC 2026,-1405.2433200000087,null,null,null,null,null
Tue Apr 14 12:00:00 UTC 2026,-1395.2433200000087,null,null,null,null,null
Tue Apr 14 13:00:00 UTC 2026,-1475.2433200000087,null,null,null,null,null
Tue Apr 14 14:00:00 UTC 2026,-1574.2433200000087,null,null,null,null,null
Tue Apr 14 15:00:00 UTC 2026,-1542.2433200000087,null,null,null,null,null
Tue Apr 14 16:00:00 UTC 2026,-1328.2433200000087,null,null,null,null,null
Tue Apr 14 17:00:00 UTC 2026,-1475.2433200000087,null,null,null,null,null
Tue Apr 14 18:00:00 UTC 2026,-1612.2433200000087,null,null,null,null,null
Tue Apr 14 19:00:00 UTC 2026,-1833.2433200000087,null,null,null,null,null
Tue Apr 14 20:00:00 UTC 2026,-1846.2433200000087,null,null,null,null,null
Tue Apr 14 21:00:00 UTC 2026,-2197.2433200000087,null,null,null,null,null
Tue Apr 14 22:00:00 UTC 2026,-2383.2433200000087,null,-2283.2433200000087,null,null,null
Tue Apr 14 23:00:00 UTC 2026,-2139.2433200000087,null,-2139.9576057142945,null,null,null
Wed Apr 15 00:00:00 UTC 2026,-1838.2433200000087,null,-1996.6718914285802,null,null,null
Wed Apr 15 01:00:00 UTC 2026,-1879.2433200000087,null,-1853.3861771428656,null,null,null
Wed Apr 15 02:00:00 UTC 2026,-1782.2433200000087,null,-1710.1004628571513,null,null,null
Wed Apr 15 03:00:00 UTC 2026,-1454.2433200000087,null,-1566.8147485714371,null,null,null
Wed Apr 15 04:00:00 UTC 2026,-1438.2433200000087,null,-1423.529034285723,null,null,null
Wed Apr 15 05:00:00 UTC 2026,-1380.2433200000087,null,-1280.2433200000087,null,null,null
Wed Apr 15 06:00:00 UTC 2026,-1643.2433200000087,null,null,null,null,null
Wed Apr 15 07:00:00 UTC 2026,-1794.2433200000087,null,null,null,null,null
Wed Apr 15 08:00:00 UTC 2026,-1941.2433200000087,null,null,null,null,null
Wed Apr 15 09:00:00 UTC 2026,-1625.2433200000087,null,null,null,null,null
Wed Apr 15 10:00:00 UTC 2026,-1646.2433200000087,null,null,null,null,null
Wed Apr 15 11:00:00 UTC 2026,-1852.2433200000087,null,null,null,null,null
Wed Apr 15 12:00:00 UTC 2026,-1689.2433200000087,null,null,null,null,null
Wed Apr 15 13:00:00 UTC 2026,-1925.2433200000087,null,null,null,null,null
Wed Apr 15 14:00:00 UTC 2026,-1715.2433200000087,null,null,null,null,null
Wed Apr 15 15:00:00 UTC 2026,-1982.2433200000087,null,null,null,null,null
Wed Apr 15 16:00:00 UTC 2026,-1830.2433200000087,null,null,null,null,null
Wed Apr 15 17:00:00 UTC 2026,-2096.2433200000087,null,null,null,null,null
Wed Apr 15 18:00:00 UTC 2026,-2068.2433200000087,null,null,null,null,null
Wed Apr 15 19:00:00 UTC 2026,-2115.2433200000087,null,null,null,null,null
Wed Apr 15 20:00:00 UTC 2026,-2055.2433200000087,null,null,null,null,null
Wed Apr 15 21:00:00 UTC 2026,-2285.2433200000087,null,-2185.2433200000087,null,null,null
Wed Apr 15 22:00:00 UTC 2026,-2104.2433200000087,null,-2097.5160472727357,null,null,null
Wed Apr 15 23:00:00 UTC 2026,-1739.2433200000087,null,-2009.7887745454632,null,null,null
Thu Apr 16 00:00:00 UTC 2026,-1883.2433200000087,null,-1922.0615018181904,null,null,null
Thu Apr 16 01:00:00 UTC 2026,-2136.2433200000087,null,-1834.3342290909177,null,null,null
Thu Apr 16 02:00:00 UTC 2026,-1702.2433200000087,null,-1746.6069563636447,null,null,null
Thu Apr 16 03:00:00 UTC 2026,-1922.2433200000087,null,-1658.8796836363722,null,null,null
Thu Apr 16 04:00:00 UTC 2026,-1640.2433200000087,null,-1571.1524109090997,null,null,null
Thu Apr 16 05:00:00 UTC 2026,-1655.2433200000087,null,-1483.4251381818267,null,null,null
Thu Apr 16 06:00:00 UTC 2026,-1569.2433200000087,null,-1395.6978654545542,null,null,null
Thu Apr 16 07:00:00 UTC 2026,-1565.2433200000087,null,-1307.9705927272814,null,null,null
Thu Apr 16 08:00:00 UTC 2026,-1320.2433200000087,null,-1220.2433200000087,null,null,null
Thu Apr 16 09:00:00 UTC 2026,-1506.2433200000087,null,null,null,null,null
Thu Apr 16 10:00:00 UTC 2026,-1640.2433200000087,null,null,null,null,null
Thu Apr 16 11:00:00 UTC 2026,-1616.2433200000087,null,null,null,null,null
Thu Apr 16 12:00:00 UTC 2026,-1696.2433200000087,null,null,null,null,null
Thu Apr 16 13:00:00 UTC 2026,-2272.2433200000087,null,null,null,null,null
Thu Apr 16 14:00:00 UTC 2026,-2516.2433200000087,null,-2416.2433200000087,null,null,null
Thu Apr 16 15:00:00 UTC 2026,-2331.2433200000087,null,-2354.627935384624,null,null,null
Thu Apr 16 16:00:00 UTC 2026,-1941.2433200000087,null,-2293.0125507692396,null,null,null
Thu Apr 16 17:00:00 UTC 2026,-2394.2433200000087,null,-2231.397166153855,null,null,null
Thu Apr 16 18:00:00 UTC 2026,-2398.2433200000087,null,-2169.78178153847,null,null,null
Thu Apr 16 19:00:00 UTC 2026,-2081.2433200000087,null,-2108.166396923086,null,null,null
Thu Apr 16 20:00:00 UTC 2026,-2277.2433200000087,null,-2046.551012307701,null,null,null
Thu Apr 16 21:00:00 UTC 2026,-2207.2433200000087,null,-1984.9356276923163,null,null,null
Thu Apr 16 22:00:00 UTC 2026,-2195.2433200000087,null,-1923.320243076932,null,null,null
Thu Apr 16 23:00:00 UTC 2026,-2048.2433200000087,null,-1861.7048584615472,null,null,null
Fri Apr 17 00:00:00 UTC 2026,-1847.2433200000087,null,-1800.0894738461625,null,null,null
Fri Apr 17 01:00:00 UTC 2026,-1760.2433200000087,null,-1738.4740892307777,null,null,null
Fri Apr 17 02:00:00 UTC 2026,-1823.2433200000087,null,-1676.8587046153934,null,null,null
Fri Apr 17 03:00:00 UTC 2026,-1715.2433200000087,null,-1615.2433200000087,null,null,null
Fri Apr 17 04:00:00 UTC 2026,-2005.2433200000087,null,null,null,null,null
Fri Apr 17 05:00:00 UTC 2026,-1716.2433200000087,null,null,null,null,null
Fri Apr 17 06:00:00 UTC 2026,-1875.2433200000087,null,null,null,null,null
Fri Apr 17 07:00:00 UTC 2026,-1727.2433200000087,null,null,null,null,null
Fri Apr 17 08:00:00 UTC 2026,-1914.2433200000087,null,null,null,null,null
Fri Apr 17 09:00:00 UTC 2026,-1990.2433200000087,null,null,null,null,null
Fri Apr 17 10:00:00 UTC 2026,-2029.2433200000087,null,null,null,null,null
Fri Apr 17 11:00:00 UTC 2026,-1831.2433200000087,null,null,null,null,null
Fri Apr 17 12:00:00 UTC 2026,-1996.2433200000087,null,null,null,null,null
Fri Apr 17 13:00:00 UTC 2026,-2079.2433200000087,null,null,null,null,null
Fri Apr 17 14:00:00 UTC 2026,-2093.2433200000087,null,null,null,null,null
Fri Apr 17 15:00:00 UTC 2026,-2269.2433200000087,null,null,null,null,null
Fri Apr 17 16:00:00 UTC 2026,-2154.2433200000087,null,null,null,null,null
Fri Apr 17 17:00:00 UTC 2026,-2369.2433200000087,null,null,null,null,null
Fri Apr 17 18:00:00 UTC 2026,-2325.2433200000087,null,null,null,null,null
Fri Apr 17 19:00:00 UTC 2026,-2467.2433200000087,null,null,null,null,null
Fri Apr 17 20:00:00 UTC 2026,-2519.2433200000087,null,null,null,null,null
Fri Apr 17 21:00:00 UTC 2026,-2519.2433200000087,null,null,null,null,null
Fri Apr 17 22:00:00 UTC 2026,-2519.2433200000087,null,null,null,null,null
Fri Apr 17 23:00:00 UTC 2026,-2519.2433200000087,null,null,null,null,null
Sat Apr 18 00:00:00 UTC 2026,-2519.2433200000087,null,null,null,null,null
