date,P_Kweek_51_Kday_56_ETE_62_ORD_61_EXT_73_E2Ekor_74_EXTkor_61_DIFF_27,a,b,c,d,e
Sat Apr 04 14:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sat Apr 04 15:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sat Apr 04 16:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sat Apr 04 17:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sat Apr 04 18:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sat Apr 04 19:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sat Apr 04 20:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sat Apr 04 21:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sat Apr 04 22:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sat Apr 04 23:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 00:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 01:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 02:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 03:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 04:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 05:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 06:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 07:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 08:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 09:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 10:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 11:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 12:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 13:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 14:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 15:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 16:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 17:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 18:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 19:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 20:00:00 UTC 2026,263.9802400000044,null,null,null,null,null
Sun Apr 05 21:00:00 UTC 2026,72.98024000000441,null,null,null,null,null
Sun Apr 05 22:00:00 UTC 2026,-455.0197599999956,null,-355.0197599999956,null,null,null
Sun Apr 05 23:00:00 UTC 2026,-309.0197599999956,null,-163.21975999999557,null,null,null
Mon Apr 06 00:00:00 UTC 2026,44.980240000004414,null,28.580240000004437,null,null,null
Mon Apr 06 01:00:00 UTC 2026,41.980240000004414,null,220.3802400000044,null,null,null
Mon Apr 06 02:00:00 UTC 2026,248.98024000000441,null,412.18024000000446,null,null,null
Mon Apr 06 03:00:00 UTC 2026,503.9802400000044,null,603.9802400000044,null,null,null
Mon Apr 06 04:00:00 UTC 2026,403.9802400000044,null,null,null,null,null
Mon Apr 06 05:00:00 UTC 2026,272.9802400000044,null,null,null,null,null
Mon Apr 06 06:00:00 UTC 2026,191.98024000000441,null,null,null,null,null
Mon Apr 06 07:00:00 UTC 2026,33.980240000004414,null,null,null,null,null
Mon Apr 06 08:00:00 UTC 2026,275.9802400000044,null,null,null,null,null
Mon Apr 06 09:00:00 UTC 2026,401.9802400000044,null,null,null,null,null
Mon Apr 06 10:00:00 UTC 2026,242.98024000000441,null,null,null,null,null
Mon Apr 06 11:00:00 UTC 2026,41.980240000004414,null,null,null,null,null
Mon Apr 06 12:00:00 UTC 2026,-94.01975999999559,null,null,null,null,null
Mon Apr 06 13:00:00 UTC 2026,99.98024000000441,null,null,null,null,null
Mon Apr 06 14:00:00 UTC 2026,-75.01975999999559,null,null,null,null,null
Mon Apr 06 15:00:00 UTC 2026,-174.01975999999559,null,null,null,null,null
Mon Apr 06 16:00:00 UTC 2026,-130.01975999999559,null,null,null,null,null
Mon Apr 06 17:00:00 UTC 2026,-45.019759999995586,null,null,null,null,null
Mon Apr 06 18:00:00 UTC 2026,9.980240000004414,null,null,null,null,null
Mon Apr 06 19:00:00 UTC 2026,-57.019759999995586,null,null,null,null,null
Mon Apr 06 20:00:00 UTC 2026,-93.01975999999559,null,null,null,null,null
Mon Apr 06 21:00:00 UTC 2026,-12.019759999995586,null,null,null,null,null
Mon Apr 06 22:00:00 UTC 2026,-109.01975999999559,null,null,null,null,null
Mon Apr 06 23:00:00 UTC 2026,-251.01975999999559,null,-151.01975999999559,null,null,null
Tue Apr 07 00:00:00 UTC 2026,-197.01975999999559,null,-104.40864888888447,null,null,null
Tue Apr 07 01:00:00 UTC 2026,70.98024000000441,null,-57.79753777777334,null,null,null
Tue Apr 07 02:00:00 UTC 2026,69.98024000000441,null,-11.186426666662257,null,null,null
Tue Apr 07 03:00:00 UTC 2026,262.9802400000044,null,35.42468444444886,null,null,null
