date,P_Kweek_43_Kday_-57_ETE_58_ORD_54_EXT_60_E2Ekor_62_EXTkor_58_DIFF_28864,a,b,c,d,e,f,g,h,i,j
Thu Aug 13 19:00:00 UTC 2026,1.0522999987006187,1.0522999996319413,162531.0522999987,162631.0522999987,162731.0522999987,162831.0522999987,null,null,null,null
Thu Aug 13 20:00:00 UTC 2026,-1879735.810881393,-1237879.9477,-369339.64335217606,-369239.643352177,-369139.64335217606,-369039.64335217606,null,null,null,null
Thu Aug 13 21:00:00 UTC 2026,-1758895.5839626975,-1592680.9477,-901210.339004348,-901110.339004349,-901010.3390043471,-900910.339004348,null,null,null,null
Thu Aug 13 22:00:00 UTC 2026,-1047280.9143295866,-3047625.9477,-1433081.0346565237,-1432981.0346565228,-1432881.0346565228,-1432781.0346565228,null,null,null,null
Thu Aug 13 23:00:00 UTC 2026,-2739044.09119281,-3248855.9477,-1964951.7303086966,-1964851.7303086976,-1964751.7303086966,-1964651.7303086976,null,null,null,null
Fri Aug 14 00:00:00 UTC 2026,-362519.6284563858,-3168596.9477,-2496822.4259608705,-2496722.4259608705,-2496622.4259608705,-2496522.4259608695,null,null,null,null
Fri Aug 14 01:00:00 UTC 2026,-1382948.2113263607,-2413133.9477,-3028693.121613045,-3028593.1216130443,-3028493.121613045,-3028393.121613045,null,null,null,null
Fri Aug 14 02:00:00 UTC 2026,-2134842.956598738,-3904349.9477,-3560563.817265219,-3560463.817265219,-3560363.817265218,-3560263.817265218,null,null,null,null
Fri Aug 14 03:00:00 UTC 2026,-2873311.0099914595,-2639307.9477,-4092434.512917392,-4092334.512917393,-4092234.512917394,-4092134.512917393,null,null,null,null
Fri Aug 14 04:00:00 UTC 2026,-2322816.6429169085,-4888169.9477,-4624305.208569565,-4624205.208569567,-4624105.208569567,-4624005.208569567,null,null,null,null
Fri Aug 14 05:00:00 UTC 2026,-2282536.567277342,-5633176.9477,-5156175.904221741,-5156075.9042217415,-5155975.904221741,-5155875.904221741,null,null,null,null
Fri Aug 14 06:00:00 UTC 2026,-3222404.99886789,-5222574.9477,-5688046.599873914,-5687946.599873914,-5687846.599873913,-5687746.599873913,null,null,null,null
Fri Aug 14 07:00:00 UTC 2026,-2967297.8531505447,-5639904.9477,-6219917.295526087,-6219817.295526089,-6219717.295526087,-6219617.295526088,null,null,null,null
Fri Aug 14 08:00:00 UTC 2026,-2551070.4048746414,-4482197.9477,-6751787.991178263,-6751687.991178262,-6751587.991178262,-6751487.991178262,null,null,null,null
Fri Aug 14 09:00:00 UTC 2026,-3128418.1557088047,-3299667.9477,-7283658.686830436,-7283558.686830437,-7283458.686830436,-7283358.686830437,null,-3298967.9477,null,null
Fri Aug 14 10:00:00 UTC 2026,-3423805.3770660125,-3799346.9477,-7815529.382482611,-7815429.382482611,-7815329.382482611,-7815229.382482611,null,-4273515.392144444,null,null
Fri Aug 14 11:00:00 UTC 2026,-4202553.5060983,-6257156.947699999,-8347400.0781347845,-8347300.078134783,-8347200.0781347845,-8347100.078134783,null,-5248062.836588889,null,null
Fri Aug 14 12:00:00 UTC 2026,-3276111.7663874086,-4962077.9477,-8879270.773786958,-8879170.773786958,-8879070.773786958,-8878970.773786958,null,-6222610.281033333,null,null
Fri Aug 14 13:00:00 UTC 2026,-3705765.906543267,-8302328.947699999,-9411141.46943913,-9411041.469439132,-9410941.469439132,-9410841.469439132,null,-7197157.725477778,null,null
Fri Aug 14 14:00:00 UTC 2026,-4336820.42489695,-8992885.9477,-9943012.165091304,-9942912.165091306,-9942812.165091306,-9942712.165091306,null,-8171705.169922223,null,null
Fri Aug 14 15:00:00 UTC 2026,-4565074.186854684,-1.1498883947700001E7,-1.047488286074348E7,-1.047478286074348E7,-1.047468286074348E7,-1.047458286074348E7,null,-9146252.614366667,null,null
Fri Aug 14 16:00:00 UTC 2026,-5437809.159046055,-1.1325643947700001E7,-1.1006753556395654E7,-1.1006653556395654E7,-1.1006553556395654E7,-1.1006453556395654E7,null,-1.0120800058811113E7,null,null
Fri Aug 14 17:00:00 UTC 2026,-6605931.3525943365,-1.1141689947700001E7,-1.1538624252047827E7,-1.1538524252047827E7,-1.1538424252047827E7,-1.153832425204783E7,null,-1.1095347503255555E7,null,null
Fri Aug 14 18:00:00 UTC 2026,-8445388.140136164,-1.2070594947700001E7,-1.2070494947700001E7,-1.2070394947700001E7,-1.2070294947700001E7,-1.2070194947700001E7,null,-1.2069894947700001E7,null,null
Fri Aug 14 19:00:00 UTC 2026,-8069440.767499826,-1.1178343947700001E7,null,null,null,null,null,null,null,null
Fri Aug 14 20:00:00 UTC 2026,-8472241.523895774,-1.1735668947700001E7,null,null,null,null,null,null,null,null
Fri Aug 14 21:00:00 UTC 2026,-8619935.134574378,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Fri Aug 14 22:00:00 UTC 2026,-9371829.879846757,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Fri Aug 14 23:00:00 UTC 2026,-9586656.949924834,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 00:00:00 UTC 2026,-1.127842012678776E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 01:00:00 UTC 2026,-9935750.938801264,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 02:00:00 UTC 2026,-1.0808485910992635E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 03:00:00 UTC 2026,-1.074135245159316E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 04:00:00 UTC 2026,-9989457.706320783,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 05:00:00 UTC 2026,-1.0472818613995863E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 06:00:00 UTC 2026,-1.0190858084518608E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 07:00:00 UTC 2026,-1.0513098689635428E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 08:00:00 UTC 2026,-1.0459391922115907E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 09:00:00 UTC 2026,-1.0553378765274992E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 10:00:00 UTC 2026,-1.0539952073395336E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 11:00:00 UTC 2026,-1.071449906783355E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 12:00:00 UTC 2026,-1.071449906783355E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 13:00:00 UTC 2026,-1.0687645684073642E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 14:00:00 UTC 2026,-1.071449906783355E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 15:00:00 UTC 2026,-1.0754779143473117E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 16:00:00 UTC 2026,-1.071449906783355E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 17:00:00 UTC 2026,-1.0701072375953596E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 18:00:00 UTC 2026,-1.0687645684073642E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 19:00:00 UTC 2026,-1.071449906783355E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 20:00:00 UTC 2026,-1.071449906783355E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 21:00:00 UTC 2026,-1.071449906783355E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 22:00:00 UTC 2026,-1.0674218992193986E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sat Aug 15 23:00:00 UTC 2026,-1.0647365608434077E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 00:00:00 UTC 2026,-1.0459391922115907E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 01:00:00 UTC 2026,-1.0687645684073642E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 02:00:00 UTC 2026,-1.0633938916554421E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 03:00:00 UTC 2026,-1.0083444549479868E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 04:00:00 UTC 2026,-1.071449906783355E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 05:00:00 UTC 2026,-1.0674218992193986E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 06:00:00 UTC 2026,-1.0620512224674467E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 07:00:00 UTC 2026,-1.0338551695197213E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 08:00:00 UTC 2026,-1.0620512224674467E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 09:00:00 UTC 2026,-1.0499671997755772E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 10:00:00 UTC 2026,-1.0083444549479868E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 11:00:00 UTC 2026,-1.05802321490349E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 12:00:00 UTC 2026,-1.0539952073395336E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 13:00:00 UTC 2026,-1.0701072375953596E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 14:00:00 UTC 2026,-1.0553378765274992E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
Sun Aug 16 15:00:00 UTC 2026,-1.0513098689635428E7,-1.0472646947700001E7,null,null,null,null,null,null,null,null
