date,P_Kweek_64_Kday_-55_ETE_67_ORD_66_EXT_80_E2Ekor_81_EXTkor_67_DIFF_26,a,b,c,d,e
Wed Apr 22 15:00:00 UTC 2026,77.50252999999793,null,null,null,null,null
Wed Apr 22 16:00:00 UTC 2026,19.502529999997932,null,null,null,null,null
Wed Apr 22 17:00:00 UTC 2026,59.50252999999793,null,null,null,null,null
Wed Apr 22 18:00:00 UTC 2026,129.50252999999793,null,null,null,null,null
Wed Apr 22 19:00:00 UTC 2026,190.50252999999793,null,null,null,null,null
Wed Apr 22 20:00:00 UTC 2026,228.50252999999793,null,null,null,null,null
Wed Apr 22 21:00:00 UTC 2026,62.50252999999793,null,null,null,null,null
Wed Apr 22 22:00:00 UTC 2026,100.50252999999793,null,null,null,null,null
Wed Apr 22 23:00:00 UTC 2026,164.50252999999793,null,null,null,null,null
Thu Apr 23 00:00:00 UTC 2026,172.50252999999793,null,null,null,null,null
Thu Apr 23 01:00:00 UTC 2026,57.50252999999793,null,null,null,null,null
Thu Apr 23 02:00:00 UTC 2026,-10.497470000002068,null,null,null,null,null
Thu Apr 23 03:00:00 UTC 2026,-62.49747000000207,null,null,null,null,null
Thu Apr 23 04:00:00 UTC 2026,-163.49747000000207,null,null,null,null,null
Thu Apr 23 05:00:00 UTC 2026,-105.49747000000207,null,null,null,null,null
Thu Apr 23 06:00:00 UTC 2026,-35.49747000000207,null,null,null,null,null
Thu Apr 23 07:00:00 UTC 2026,243.50252999999793,null,null,null,null,null
Thu Apr 23 08:00:00 UTC 2026,132.50252999999793,null,null,null,null,null
Thu Apr 23 09:00:00 UTC 2026,133.50252999999793,null,null,null,null,null
Thu Apr 23 10:00:00 UTC 2026,100.50252999999793,null,null,null,null,null
Thu Apr 23 11:00:00 UTC 2026,29.502529999997932,null,null,null,null,null
Thu Apr 23 12:00:00 UTC 2026,85.50252999999793,null,null,null,null,null
Thu Apr 23 13:00:00 UTC 2026,92.50252999999793,null,null,null,null,null
Thu Apr 23 14:00:00 UTC 2026,287.50252999999793,null,null,null,null,null
Thu Apr 23 15:00:00 UTC 2026,164.50252999999793,null,null,null,null,null
Thu Apr 23 16:00:00 UTC 2026,175.50252999999793,null,null,null,null,null
Thu Apr 23 17:00:00 UTC 2026,327.50252999999793,null,null,null,null,null
Thu Apr 23 18:00:00 UTC 2026,229.50252999999793,null,null,null,null,null
Thu Apr 23 19:00:00 UTC 2026,94.50252999999793,null,null,null,null,null
Thu Apr 23 20:00:00 UTC 2026,195.50252999999793,null,null,null,null,null
Thu Apr 23 21:00:00 UTC 2026,156.50252999999793,null,null,null,null,null
Thu Apr 23 22:00:00 UTC 2026,202.50252999999793,null,null,null,null,null
Thu Apr 23 23:00:00 UTC 2026,155.50252999999793,null,null,null,null,null
Fri Apr 24 00:00:00 UTC 2026,301.50252999999793,null,null,null,null,null
Fri Apr 24 01:00:00 UTC 2026,310.50252999999793,null,null,null,null,null
Fri Apr 24 02:00:00 UTC 2026,166.50252999999793,null,null,null,null,null
Fri Apr 24 03:00:00 UTC 2026,227.50252999999793,null,null,null,null,null
Fri Apr 24 04:00:00 UTC 2026,258.50252999999793,null,null,null,null,null
Fri Apr 24 05:00:00 UTC 2026,308.50252999999793,null,null,null,null,null
Fri Apr 24 06:00:00 UTC 2026,196.50252999999793,null,null,null,null,null
Fri Apr 24 07:00:00 UTC 2026,263.50252999999793,null,null,null,null,null
Fri Apr 24 08:00:00 UTC 2026,136.50252999999793,null,null,null,null,null
Fri Apr 24 09:00:00 UTC 2026,225.50252999999793,null,null,null,null,null
Fri Apr 24 10:00:00 UTC 2026,173.50252999999793,null,null,null,null,null
Fri Apr 24 11:00:00 UTC 2026,184.50252999999793,null,null,null,null,null
Fri Apr 24 12:00:00 UTC 2026,289.50252999999793,null,null,null,null,null
Fri Apr 24 13:00:00 UTC 2026,275.50252999999793,null,null,null,null,null
Fri Apr 24 14:00:00 UTC 2026,148.50252999999793,null,null,null,null,null
Fri Apr 24 15:00:00 UTC 2026,228.50252999999793,null,null,null,null,null
Fri Apr 24 16:00:00 UTC 2026,73.50252999999793,null,null,null,null,null
Fri Apr 24 17:00:00 UTC 2026,105.50252999999793,null,null,null,null,null
Fri Apr 24 18:00:00 UTC 2026,54.50252999999793,null,null,null,null,null
Fri Apr 24 19:00:00 UTC 2026,-4.4974700000020675,null,null,null,null,null
Fri Apr 24 20:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Fri Apr 24 21:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Fri Apr 24 22:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Fri Apr 24 23:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 00:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 01:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 02:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 03:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 04:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 05:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 06:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 07:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 08:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 09:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 10:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 11:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 12:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 13:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 14:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 15:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 16:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 17:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 18:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 19:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 20:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 21:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 22:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sat Apr 25 23:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 00:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 01:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 02:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 03:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 04:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 05:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 06:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 07:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 08:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 09:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 10:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 11:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 12:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 13:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 14:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 15:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 16:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 17:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 18:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 19:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 20:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Sun Apr 26 21:00:00 UTC 2026,181.50252999999793,null,null,null,null,null
Sun Apr 26 22:00:00 UTC 2026,207.50252999999793,null,null,null,null,null
Sun Apr 26 23:00:00 UTC 2026,198.50252999999793,null,null,null,null,null
Mon Apr 27 00:00:00 UTC 2026,286.50252999999793,null,null,null,null,null
Mon Apr 27 01:00:00 UTC 2026,216.50252999999793,null,null,null,null,null
Mon Apr 27 02:00:00 UTC 2026,228.50252999999793,null,null,null,null,null
Mon Apr 27 03:00:00 UTC 2026,270.50252999999793,null,null,null,null,null
Mon Apr 27 04:00:00 UTC 2026,347.50252999999793,null,null,null,null,null
Mon Apr 27 05:00:00 UTC 2026,290.50252999999793,null,null,null,null,null
Mon Apr 27 06:00:00 UTC 2026,339.50252999999793,null,null,null,null,null
Mon Apr 27 07:00:00 UTC 2026,275.50252999999793,null,null,null,null,null
Mon Apr 27 08:00:00 UTC 2026,149.50252999999793,null,null,null,null,null
Mon Apr 27 09:00:00 UTC 2026,336.50252999999793,null,null,null,null,null
Mon Apr 27 10:00:00 UTC 2026,302.50252999999793,null,null,null,null,null
Mon Apr 27 11:00:00 UTC 2026,213.50252999999793,null,null,null,null,null
Mon Apr 27 12:00:00 UTC 2026,371.50252999999793,null,null,null,null,null
Mon Apr 27 13:00:00 UTC 2026,379.50252999999793,null,null,null,null,null
Mon Apr 27 14:00:00 UTC 2026,406.50252999999793,null,null,null,null,null
Mon Apr 27 15:00:00 UTC 2026,237.50252999999793,null,null,null,null,null
Mon Apr 27 16:00:00 UTC 2026,138.50252999999793,null,null,null,null,null
Mon Apr 27 17:00:00 UTC 2026,314.50252999999793,null,null,null,null,null
Mon Apr 27 18:00:00 UTC 2026,226.50252999999793,null,null,null,null,null
Mon Apr 27 19:00:00 UTC 2026,207.50252999999793,null,null,null,null,null
Mon Apr 27 20:00:00 UTC 2026,193.50252999999793,null,null,null,null,null
Mon Apr 27 21:00:00 UTC 2026,107.50252999999793,null,null,null,null,null
Mon Apr 27 22:00:00 UTC 2026,255.50252999999793,null,null,null,null,null
Mon Apr 27 23:00:00 UTC 2026,97.50252999999793,null,null,null,null,null
Tue Apr 28 00:00:00 UTC 2026,25.502529999997932,null,null,null,null,null
Tue Apr 28 01:00:00 UTC 2026,-77.49747000000207,null,null,null,null,null
Tue Apr 28 02:00:00 UTC 2026,118.50252999999793,null,null,null,null,null
Tue Apr 28 03:00:00 UTC 2026,58.50252999999793,null,null,null,null,null
Tue Apr 28 04:00:00 UTC 2026,-6.4974700000020675,null,null,null,null,null
Tue Apr 28 05:00:00 UTC 2026,169.50252999999793,null,null,null,null,null
Tue Apr 28 06:00:00 UTC 2026,147.50252999999793,null,null,null,null,null
Tue Apr 28 07:00:00 UTC 2026,-0.49747000000206754,null,null,null,null,null
Tue Apr 28 08:00:00 UTC 2026,-104.49747000000207,null,null,null,null,null
Tue Apr 28 09:00:00 UTC 2026,82.50252999999793,null,null,null,null,null
Tue Apr 28 10:00:00 UTC 2026,-108.49747000000207,null,null,null,null,null
Tue Apr 28 11:00:00 UTC 2026,-200.49747000000207,null,null,null,null,null
Tue Apr 28 12:00:00 UTC 2026,-52.49747000000207,null,null,null,null,null
Tue Apr 28 13:00:00 UTC 2026,163.50252999999793,null,null,null,null,null
Tue Apr 28 14:00:00 UTC 2026,-29.497470000002068,null,null,null,null,null
Tue Apr 28 15:00:00 UTC 2026,111.50252999999793,null,null,null,null,null
Tue Apr 28 16:00:00 UTC 2026,-123.49747000000207,null,null,null,null,null
