date,P_Kweek_86_Kday_37_ETE_71_ORD_71_EXT_86_E2Ekor_85_EXTkor_70_DIFF_24,a,b,c,d,e
Sun Apr 05 01:00:00 UTC 2026,-737.8949999999895,null,-555.3949999999895,null,null,null
Sun Apr 05 02:00:00 UTC 2026,-737.8949999999895,null,-542.6976315789369,null,null,null
Sun Apr 05 03:00:00 UTC 2026,-737.8949999999895,null,-530.0002631578842,null,null,null
Sun Apr 05 04:00:00 UTC 2026,-737.8949999999895,null,-517.3028947368316,null,null,null
Sun Apr 05 05:00:00 UTC 2026,-737.8949999999895,null,-504.605526315779,null,null,null
Sun Apr 05 06:00:00 UTC 2026,-737.8949999999895,null,-491.9081578947264,null,null,null
Sun Apr 05 07:00:00 UTC 2026,-737.8949999999895,null,-479.21078947367374,null,null,null
Sun Apr 05 08:00:00 UTC 2026,-737.8949999999895,null,-466.5134210526211,null,null,null
Sun Apr 05 09:00:00 UTC 2026,-737.8949999999895,null,-453.8160526315685,null,null,null
Sun Apr 05 10:00:00 UTC 2026,-737.8949999999895,null,-441.1186842105159,null,null,null
Sun Apr 05 11:00:00 UTC 2026,-737.8949999999895,null,-428.42131578946316,null,null,null
Sun Apr 05 12:00:00 UTC 2026,-737.8949999999895,null,-415.72394736841056,null,null,null
Sun Apr 05 13:00:00 UTC 2026,-737.8949999999895,null,-403.02657894735796,null,null,null
Sun Apr 05 14:00:00 UTC 2026,-737.8949999999895,null,-390.3292105263053,null,null,null
Sun Apr 05 15:00:00 UTC 2026,-737.8949999999895,null,-377.63184210525264,null,null,null
Sun Apr 05 16:00:00 UTC 2026,-737.8949999999895,null,-364.93447368420004,null,null,null
Sun Apr 05 17:00:00 UTC 2026,-737.8949999999895,null,-352.23710526314744,null,null,null
Sun Apr 05 18:00:00 UTC 2026,-737.8949999999895,null,-339.5397368420948,null,null,null
Sun Apr 05 19:00:00 UTC 2026,-737.8949999999895,null,-326.8423684210422,null,null,null
Sun Apr 05 20:00:00 UTC 2026,-737.8949999999895,null,-314.1449999999895,null,null,null
Sun Apr 05 21:00:00 UTC 2026,-783.8949999999895,null,-301.44763157893686,null,null,null
Sun Apr 05 22:00:00 UTC 2026,-505.8949999999895,null,-288.75026315788426,null,null,null
Sun Apr 05 23:00:00 UTC 2026,-421.8949999999895,null,-276.0528947368316,null,null,null
Mon Apr 06 00:00:00 UTC 2026,-678.8949999999895,null,-263.355526315779,null,null,null
Mon Apr 06 01:00:00 UTC 2026,-555.8949999999895,null,-250.65815789472634,null,null,null
Mon Apr 06 02:00:00 UTC 2026,-589.8949999999895,null,-237.96078947367374,null,null,null
Mon Apr 06 03:00:00 UTC 2026,-621.8949999999895,null,-225.26342105262108,null,null,null
Mon Apr 06 04:00:00 UTC 2026,-538.8949999999895,null,-212.56605263156848,null,null,null
Mon Apr 06 05:00:00 UTC 2026,-435.8949999999895,null,-199.86868421051585,null,null,null
Mon Apr 06 06:00:00 UTC 2026,-720.8949999999895,null,-187.1713157894632,null,null,null
Mon Apr 06 07:00:00 UTC 2026,-725.8949999999895,null,-174.47394736841056,null,null,null
Mon Apr 06 08:00:00 UTC 2026,-608.8949999999895,null,-161.77657894735793,null,null,null
Mon Apr 06 09:00:00 UTC 2026,-540.8949999999895,null,-149.0792105263053,null,null,null
Mon Apr 06 10:00:00 UTC 2026,-655.8949999999895,null,-136.3818421052527,null,null,null
Mon Apr 06 11:00:00 UTC 2026,-614.8949999999895,null,-123.68447368420004,null,null,null
Mon Apr 06 12:00:00 UTC 2026,-372.8949999999895,null,-110.98710526314741,null,null,null
Mon Apr 06 13:00:00 UTC 2026,-273.8949999999895,null,-98.2897368420948,null,null,null
Mon Apr 06 14:00:00 UTC 2026,-323.8949999999895,null,-85.59236842104215,null,null,null
Mon Apr 06 15:00:00 UTC 2026,-172.89499999998952,null,-72.89499999998952,null,null,null
Mon Apr 06 16:00:00 UTC 2026,-418.8949999999895,null,null,null,null,null
Mon Apr 06 17:00:00 UTC 2026,-424.8949999999895,null,null,null,null,null
Mon Apr 06 18:00:00 UTC 2026,-363.8949999999895,null,null,null,null,null
Mon Apr 06 19:00:00 UTC 2026,-390.8949999999895,null,null,null,null,null
Mon Apr 06 20:00:00 UTC 2026,-340.8949999999895,null,null,null,null,null
Mon Apr 06 21:00:00 UTC 2026,-526.8949999999895,null,null,null,null,null
Mon Apr 06 22:00:00 UTC 2026,-608.8949999999895,null,null,null,null,null
Mon Apr 06 23:00:00 UTC 2026,-530.8949999999895,null,null,null,null,null
Tue Apr 07 00:00:00 UTC 2026,-246.89499999998952,null,null,null,null,null
Tue Apr 07 01:00:00 UTC 2026,-287.8949999999895,null,null,null,null,null
Tue Apr 07 02:00:00 UTC 2026,-218.89499999998952,null,null,null,null,null
Tue Apr 07 03:00:00 UTC 2026,-433.8949999999895,null,null,null,null,null
Tue Apr 07 04:00:00 UTC 2026,-515.8949999999895,null,null,null,null,null
Tue Apr 07 05:00:00 UTC 2026,-545.8949999999895,null,null,null,null,null
Tue Apr 07 06:00:00 UTC 2026,-646.8949999999895,null,null,null,null,null
Tue Apr 07 07:00:00 UTC 2026,-662.8949999999895,null,null,null,null,null
Tue Apr 07 08:00:00 UTC 2026,-621.8949999999895,null,null,null,null,null
Tue Apr 07 09:00:00 UTC 2026,-671.8949999999895,null,null,null,null,null
Tue Apr 07 10:00:00 UTC 2026,-880.8949999999895,null,null,null,null,null
Tue Apr 07 11:00:00 UTC 2026,-562.8949999999895,null,null,null,null,null
Tue Apr 07 12:00:00 UTC 2026,-847.8949999999895,null,null,null,null,null
Tue Apr 07 13:00:00 UTC 2026,-553.8949999999895,null,null,null,null,null
Tue Apr 07 14:00:00 UTC 2026,-523.8949999999895,null,null,null,null,null
Tue Apr 07 15:00:00 UTC 2026,-682.8949999999895,null,null,null,null,null
Tue Apr 07 16:00:00 UTC 2026,-716.8949999999895,null,null,null,null,null
Tue Apr 07 17:00:00 UTC 2026,-615.8949999999895,null,null,null,null,null
Tue Apr 07 18:00:00 UTC 2026,-488.8949999999895,null,null,null,null,null
Tue Apr 07 19:00:00 UTC 2026,-445.8949999999895,null,null,null,null,null
Tue Apr 07 20:00:00 UTC 2026,-369.8949999999895,null,null,null,null,null
Tue Apr 07 21:00:00 UTC 2026,-647.8949999999895,null,null,null,null,null
Tue Apr 07 22:00:00 UTC 2026,-669.8949999999895,null,null,null,null,null
Tue Apr 07 23:00:00 UTC 2026,-531.8949999999895,null,null,null,null,null
Wed Apr 08 00:00:00 UTC 2026,-481.8949999999895,null,null,null,null,null
Wed Apr 08 01:00:00 UTC 2026,-502.8949999999895,null,null,null,null,null
Wed Apr 08 02:00:00 UTC 2026,-463.8949999999895,null,null,null,null,null
Wed Apr 08 03:00:00 UTC 2026,-456.8949999999895,null,null,null,null,null
Wed Apr 08 04:00:00 UTC 2026,-462.8949999999895,null,null,null,null,null
Wed Apr 08 05:00:00 UTC 2026,-390.8949999999895,null,null,null,null,null
Wed Apr 08 06:00:00 UTC 2026,-456.8949999999895,null,null,null,null,null
Wed Apr 08 07:00:00 UTC 2026,-254.89499999998952,null,null,null,null,null
Wed Apr 08 08:00:00 UTC 2026,-253.89499999998952,null,null,null,null,null
Wed Apr 08 09:00:00 UTC 2026,-369.8949999999895,null,null,null,null,null
Wed Apr 08 10:00:00 UTC 2026,-329.8949999999895,null,null,null,null,null
Wed Apr 08 11:00:00 UTC 2026,-466.8949999999895,null,null,null,null,null
Wed Apr 08 12:00:00 UTC 2026,-539.8949999999895,null,null,null,null,null
Wed Apr 08 13:00:00 UTC 2026,-485.8949999999895,null,null,null,null,null
Wed Apr 08 14:00:00 UTC 2026,-265.8949999999895,null,null,null,null,null
Wed Apr 08 15:00:00 UTC 2026,-264.8949999999895,null,null,null,null,null
Wed Apr 08 16:00:00 UTC 2026,-436.8949999999895,null,null,null,null,null
Wed Apr 08 17:00:00 UTC 2026,-107.89499999998952,null,null,null,null,null
Wed Apr 08 18:00:00 UTC 2026,-184.89499999998952,null,null,null,null,null
Wed Apr 08 19:00:00 UTC 2026,-436.8949999999895,null,null,null,null,null
Wed Apr 08 20:00:00 UTC 2026,-250.89499999998952,null,null,null,null,null
Wed Apr 08 21:00:00 UTC 2026,-201.89499999998952,null,null,null,null,null
Wed Apr 08 22:00:00 UTC 2026,-352.8949999999895,null,null,null,null,null
Wed Apr 08 23:00:00 UTC 2026,-269.8949999999895,null,null,null,null,null
Thu Apr 09 00:00:00 UTC 2026,-277.8949999999895,null,null,null,null,null
Thu Apr 09 01:00:00 UTC 2026,-65.89499999998952,null,null,null,null,null
Thu Apr 09 02:00:00 UTC 2026,-152.89499999998952,null,null,null,null,null
Thu Apr 09 03:00:00 UTC 2026,-91.89499999998952,null,null,null,null,null
Thu Apr 09 04:00:00 UTC 2026,-269.8949999999895,null,null,null,null,null
Thu Apr 09 05:00:00 UTC 2026,-86.89499999998952,null,null,null,null,null
Thu Apr 09 06:00:00 UTC 2026,14.105000000010477,null,null,null,null,null
Thu Apr 09 07:00:00 UTC 2026,232.10500000001048,null,null,null,null,null
Thu Apr 09 08:00:00 UTC 2026,75.10500000001048,null,null,null,null,null
Thu Apr 09 09:00:00 UTC 2026,122.10500000001048,null,null,null,null,null
Thu Apr 09 10:00:00 UTC 2026,174.10500000001048,null,null,null,null,null
Thu Apr 09 11:00:00 UTC 2026,358.1050000000105,null,null,null,null,null
Thu Apr 09 12:00:00 UTC 2026,411.1050000000105,null,null,null,null,null
Thu Apr 09 13:00:00 UTC 2026,336.1050000000105,null,null,null,null,null
Thu Apr 09 14:00:00 UTC 2026,391.1050000000105,null,null,null,null,null
Thu Apr 09 15:00:00 UTC 2026,109.10500000001048,null,null,null,null,null
Thu Apr 09 16:00:00 UTC 2026,401.1050000000105,null,null,null,null,null
Thu Apr 09 17:00:00 UTC 2026,515.1050000000105,null,null,null,null,null
Thu Apr 09 18:00:00 UTC 2026,567.1050000000105,null,null,null,null,null
Thu Apr 09 19:00:00 UTC 2026,749.1050000000105,null,null,null,null,null
Thu Apr 09 20:00:00 UTC 2026,438.1050000000105,null,null,null,null,null
Thu Apr 09 21:00:00 UTC 2026,337.1050000000105,null,null,null,null,null
Thu Apr 09 22:00:00 UTC 2026,8.105000000010477,null,null,null,null,null
Thu Apr 09 23:00:00 UTC 2026,75.10500000001048,null,null,null,null,null
Fri Apr 10 00:00:00 UTC 2026,11.105000000010477,null,null,null,null,null
Fri Apr 10 01:00:00 UTC 2026,-75.89499999998952,null,null,null,null,null
Fri Apr 10 02:00:00 UTC 2026,-70.89499999998952,null,null,null,null,null
Fri Apr 10 03:00:00 UTC 2026,40.10500000001048,null,null,null,null,null
Fri Apr 10 04:00:00 UTC 2026,-91.89499999998952,null,null,null,null,null
Fri Apr 10 05:00:00 UTC 2026,-59.89499999998952,null,null,null,null,null
Fri Apr 10 06:00:00 UTC 2026,-153.89499999998952,null,null,null,null,null
Fri Apr 10 07:00:00 UTC 2026,-72.89499999998952,null,null,null,null,null
Fri Apr 10 08:00:00 UTC 2026,-116.89499999998952,null,null,null,null,null
Fri Apr 10 09:00:00 UTC 2026,-227.89499999998952,null,null,null,null,null
Fri Apr 10 10:00:00 UTC 2026,-121.89499999998952,null,null,null,null,null
Fri Apr 10 11:00:00 UTC 2026,-152.89499999998952,null,null,null,null,null
Fri Apr 10 12:00:00 UTC 2026,-250.89499999998952,null,null,null,null,null
Fri Apr 10 13:00:00 UTC 2026,-309.8949999999895,null,null,null,null,null
Fri Apr 10 14:00:00 UTC 2026,-247.89499999998952,null,null,null,null,null
Fri Apr 10 15:00:00 UTC 2026,-84.89499999998952,null,null,null,null,null
Fri Apr 10 16:00:00 UTC 2026,-206.89499999998952,null,null,null,null,null
Fri Apr 10 17:00:00 UTC 2026,-485.8949999999895,null,-385.8949999999895,null,null,null
Fri Apr 10 18:00:00 UTC 2026,-297.8949999999895,null,-373.11038461537413,null,null,null
Fri Apr 10 19:00:00 UTC 2026,-383.8949999999895,null,-360.32576923075874,null,null,null
Fri Apr 10 20:00:00 UTC 2026,-153.89499999998952,null,-347.5411538461434,null,null,null
Fri Apr 10 21:00:00 UTC 2026,-153.89499999998952,null,-334.756538461528,null,null,null
Fri Apr 10 22:00:00 UTC 2026,-153.89499999998952,null,-321.9719230769126,null,null,null
Fri Apr 10 23:00:00 UTC 2026,-153.89499999998952,null,-309.18730769229717,null,null,null
Sat Apr 11 00:00:00 UTC 2026,-153.89499999998952,null,-296.40269230768183,null,null,null
Sat Apr 11 01:00:00 UTC 2026,-153.89499999998952,null,-283.61807692306644,null,null,null
Sat Apr 11 02:00:00 UTC 2026,-153.89499999998952,null,-270.8334615384511,null,null,null
Sat Apr 11 03:00:00 UTC 2026,-153.89499999998952,null,-258.04884615383565,null,null,null
