date,P_Kweek_9_Kday_0_ETE_72_ORD_72_EXT_88_E2Ekor_87_EXTkor_73_DIFF_24,a,b,c,d,e
Mon Mar 02 10:00:00 UTC 2026,0.4623,-326.5376999999862,null,null,null,null
Mon Mar 02 11:00:00 UTC 2026,0.4623,-642.5376999999862,null,null,null,null
Mon Mar 02 12:00:00 UTC 2026,0.4623,-960.5376999999862,null,null,null,null
Mon Mar 02 13:00:00 UTC 2026,0.4623,-147.53769999998622,null,null,null,null
Mon Mar 02 14:00:00 UTC 2026,0.4623,-266.5376999999862,null,null,null,null
Mon Mar 02 15:00:00 UTC 2026,0.4623,-503.5376999999862,null,null,null,null
Mon Mar 02 16:00:00 UTC 2026,0.4623,-273.5376999999862,null,null,null,null
Mon Mar 02 17:00:00 UTC 2026,0.4623,-437.5376999999862,null,null,null,null
Mon Mar 02 18:00:00 UTC 2026,0.4623,-561.5376999999862,null,null,null,null
Mon Mar 02 19:00:00 UTC 2026,0.4623,-642.5376999999862,null,null,null,null
Mon Mar 02 20:00:00 UTC 2026,0.4623,-597.5376999999862,null,null,null,null
Mon Mar 02 21:00:00 UTC 2026,0.4623,-572.5376999999862,null,null,null,null
Mon Mar 02 22:00:00 UTC 2026,0.4623,-2274.537699999986,null,null,null,null
